query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
1518,7:1519,composition_required,composition_required,multimodal_needed,Lacy and is coral with white color and shorter.,mbeir_images/fashioniq_images/B00B4GJODI.jpg,7:29567,4,27,954,qwen3vl8b_vllm,gemini_embedding_2,,1,0,0,0
1519,7:1520,unresolved,unresolved,multimodal_needed,Is black with white stripes and is black and red.,mbeir_images/fashioniq_images/B004EPXWK2.jpg,7:50372,52,534,575,qwen3vl8b_vllm,mmembed,lamra,0,0,0,0
1522,7:1523,unresolved,unresolved,multimodal_needed,More red and is red and has 2 straps.,mbeir_images/fashioniq_images/B0087PLHB6.jpg,7:55581,123,164,4178,lamra,e5_omni,qwen3vl8b_vllm,0,0,0,0
1527,7:1528,composition_required,composition_required,multimodal_needed,Has a light purple color and is in pink without a v neck.,mbeir_images/fashioniq_images/B009HMQOP2.jpg,7:14354,1,49,130,lamra,lamra,gemini_embedding_2,8,0,0,0
1528,7:1529,unresolved,unresolved,multimodal_needed,With a floral pattern and red with deeper v neck.,mbeir_images/fashioniq_images/B005VTJH4K.jpg,7:46844,131,202,2322,voyage_multimodal_35,gemini_embedding_2,voyage_multimodal_35,0,0,0,0
1529,7:1530,unresolved,unresolved,multimodal_needed,Is shorter and orange and is a shorter dress and orange color.,mbeir_images/fashioniq_images/B004U8YYZU.jpg,7:53694,79,183,2376,voyage_multimodal_35,voyage_multimodal_35,e5_omni,0,0,0,0
1530,7:1531,unresolved,unresolved,multimodal_needed,Is longer and blue floral and blue and white with longer skirt.,mbeir_images/fashioniq_images/B00B3Y6GNM.jpg,7:67305,25,58,8630,lamra_qwen25vl,qwen3vl2b_vllm,,0,0,0,0
1531,7:1532,composition_required,composition_required,multimodal_needed,Has one shorter sleeve and a defined waist and has a lighter print and spaghetti strap on one side.,mbeir_images/fashioniq_images/B00EPC5D10.jpg,7:49920,1,41,22,lamra_qwen25vl,gemini_embedding_2,mmembed,9,0,0,0
1532,7:1533,unresolved,unresolved,multimodal_needed,Is solid black with sleeves and longer sleeves.,mbeir_images/fashioniq_images/B00BG4M4BM.jpg,7:65993,1178,6271,1347,gemini_embedding_2,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
1533,7:1534,unresolved,unresolved,multimodal_needed,Has lace at the top part and has no racerback straps.,mbeir_images/fashioniq_images/B005644KAG.jpg,7:48549,144,879,51,voyage_multimodal_35,voyage_multimodal_35,voyage_multimodal_35,0,0,0,0
1534,7:1535,unresolved,unresolved,multimodal_needed,Short white dress and is more white with no sleeves.,mbeir_images/fashioniq_images/B0030EHJCU.jpg,7:20519,16,20,1444,voyage_multimodal_35,gemini_embedding_2,voyage_multimodal_35,0,0,0,0
1536,7:1537,unresolved,unresolved,multimodal_needed,Is darker and longer and is more red with a longer skirt.,mbeir_images/fashioniq_images/B0036ME5BE.jpg,7:70928,93,185,9963,mmembed,lamra,,0,0,0,0
1537,7:1538,unresolved,unresolved,multimodal_needed,Looser and colorful and has more colors in it.,mbeir_images/fashioniq_images/B0059817JQ.jpg,7:32790,149,3021,593,voyage_multimodal_35,mmembed,qwen3vl8b_vllm,0,0,0,0
1539,7:1540,unresolved,unresolved,multimodal_needed,Shorter sleeve and shorter skirt and pink.,mbeir_images/fashioniq_images/B00DSSIGXO.jpg,7:57612,3530,11780,3914,lamra,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,0,0,0,0
1540,7:1541,unresolved,unresolved,multimodal_needed,Is solid black and is black.,mbeir_images/fashioniq_images/B00EXMSRW4.jpg,7:32732,199,738,746,qwen3vl8b_vllm,e5_omni,qwen3vl8b_vllm,0,0,0,0
1542,7:1543,unresolved,unresolved,multimodal_needed,Is solid blue and is black.,mbeir_images/fashioniq_images/B00CJRV3Z8.jpg,7:35713,174,755,3583,mmembed,gemini_embedding_2,mmembed,0,0,0,0
1543,7:1544,composition_required,composition_required,multimodal_needed,Is darker and strapless and is black and long.,mbeir_images/fashioniq_images/B005SGZXTY.jpg,7:66726,1,27,1680,gme_qwen2vl_retriever_2,lamra_qwen25vl,,7,0,0,0
1545,7:1546,unresolved,unresolved,multimodal_needed,Is dark blue with a low necklne and is brighter in color.,mbeir_images/fashioniq_images/B007B2HS78.jpg,7:20668,437,215,3050,lamra_qwen25vl,qwen3vl8b_vllm,lamra,0,0,0,0
1546,7:1547,unresolved,unresolved,multimodal_needed,Has long sleeves and is black and is black with long sleeves.,mbeir_images/fashioniq_images/B006YNDYF0.jpg,7:73060,161,500,3106,lamra,vlm2vec_v2,,0,0,0,0
1547,7:1548,unresolved,unresolved,multimodal_needed,Is shorter and has no sleeves and is shorter and sleeveless.,mbeir_images/fashioniq_images/B000NB1FAU.jpg,7:51197,388,542,2170,voyage_multimodal_35,voyage_multimodal_35,,0,0,0,0
1548,7:1549,unresolved,unresolved,multimodal_needed,Is more revealing and darker and is darker.,mbeir_images/fashioniq_images/B0063BBIEM.jpg,7:22693,393,312,537,mmembed,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
1549,7:1550,unresolved,unresolved,multimodal_needed,Has longer sleeves and less revealing and is silver with sleeves.,mbeir_images/fashioniq_images/B00FFDZT8K.jpg,7:27437,296,219,5842,qwen3vl2b_vllm,,,0,0,0,0
1550,7:1551,unresolved,unresolved,multimodal_needed,Is more casual and more western style with fit and flare.,mbeir_images/fashioniq_images/B00BJGW386.jpg,7:55682,2848,225,4365,qwen3vl8b_vllm,gemini_embedding_2,lamra_qwen25vl,0,0,0,0
1551,7:1552,unresolved,unresolved,multimodal_needed,Is more revealing and is black with a shiny look.,mbeir_images/fashioniq_images/B00B8QSAY8.jpg,7:51216,42,107,2953,lamra_qwen25vl,gme_qwen2vl_retriever_2,voyage_multimodal_35,0,0,0,0
1552,7:1553,composition_required,composition_required,multimodal_needed,White and more rounded and is more flowing and white.,mbeir_images/fashioniq_images/B008Z1TX2M.jpg,7:32006,2,180,2738,rzen_embed,voyage_multimodal_35,,1,0,0,0
1553,7:1554,unresolved,unresolved,multimodal_needed,Is solid black and shorter and is black and more fitted.,mbeir_images/fashioniq_images/B005WQCHPI.jpg,7:66203,32,418,4537,vlm2vec_v2,rzen_embed,,0,0,0,0
1555,7:1556,composition_required,composition_required,multimodal_needed,Is brighter and more revealing and is pink with puffy sleeves and more flowy.,mbeir_images/fashioniq_images/B009AUQVS6.jpg,7:32716,1,24,44,gemini_embedding_2,gemini_embedding_2,voyage_multimodal_35,11,0,0,0
1556,7:1557,composition_required,composition_required,multimodal_needed,Is a lighter color and is in a lighter yellow color.,mbeir_images/fashioniq_images/B0083QFE0Y.jpg,7:14506,8,353,1774,e5_omni,e5_omni,voyage_multimodal_35,1,0,0,0
1557,7:1558,composition_required,composition_required,multimodal_needed,Is peach with white collar and pink and more flowing.,mbeir_images/fashioniq_images/B00BUVAI5K.jpg,7:43871,6,813,448,gemini_embedding_2,qwen3vl8b_vllm,vlm2vec_v2,1,0,0,0
1559,7:1560,unresolved,unresolved,multimodal_needed,Has a bright floral pattern and is less shiney.,mbeir_images/fashioniq_images/B0033UVILO.jpg,7:27781,109,2756,568,rzen_embed,gemini_embedding_2,mmembed,0,0,0,0
1560,7:1561,composition_required,composition_required,multimodal_needed,Is black and white striped and is sleeveless and is striped and has thin straps.,mbeir_images/fashioniq_images/B00DP6RHIO.jpg,7:27032,10,14,15797,rzen_embed,gemini_embedding_2,,1,0,0,0
1561,7:1562,unresolved,unresolved,multimodal_needed,Is solid black with no sleeves and is sleeveless and black.,mbeir_images/fashioniq_images/B007678MDM.jpg,7:55875,13,19,3180,voyage_multimodal_35,vlm2vec_v2,e5_omni,0,0,0,0
1562,7:1563,composition_required,composition_required,multimodal_needed,Is light blue with halter straps and is strapless and longer.,mbeir_images/fashioniq_images/B007XD4IMS.jpg,7:35976,3,78,2005,lamra_qwen25vl,gemini_embedding_2,mmembed,3,0,0,0
1564,7:1565,unresolved,unresolved,multimodal_needed,Is more intimate and cami and has no pink in it.,mbeir_images/fashioniq_images/B004DTTRA8.jpg,7:21877,273,497,756,lamra_qwen25vl,lamra,gme_qwen2vl_retriever_2,0,0,0,0
1566,7:1567,composition_required,composition_required,multimodal_needed,More pink and strapless and is pink with no straps.,mbeir_images/fashioniq_images/B008PG0SOO.jpg,7:23394,3,45,497,lamra,voyage_multimodal_35,mmembed,4,0,0,0
1567,7:1568,unresolved,unresolved,multimodal_needed,Has longer sleeves and light blue and is purple with no sleeves.,mbeir_images/fashioniq_images/B00AKB3VPA.jpg,7:34151,44,67,3912,qwen3vl8b_vllm,vlm2vec_v2,,0,0,0,0
1568,7:1569,unresolved,unresolved,multimodal_needed,Shorter and more exotic and is shorter and is a shinier material.,mbeir_images/fashioniq_images/B007M8PCAQ.jpg,7:20978,159,23,3149,mmembed,qwen3vl8b_vllm,mmembed,0,0,0,0
1569,7:1570,composition_required,composition_required,multimodal_needed,Has a patterened bottom and has white and green and a patterned bottom.,mbeir_images/fashioniq_images/B0088Y02XA.jpg,7:45077,1,14,1135,gemini_embedding_2,mmembed,qwen3vl8b_vllm,7,0,0,0
1570,7:1571,unresolved,unresolved,multimodal_needed,Is brighter and less revealing and the desired product is a completely different style than the provided product.,mbeir_images/fashioniq_images/B005KOYZWU.jpg,7:55739,1837,2544,2245,voyage_multimodal_35,voyage_multimodal_35,,0,0,0,0
1572,7:1573,unresolved,unresolved,multimodal_needed,Is more western and is more revealing and short.,mbeir_images/fashioniq_images/B0066CUZ6A.jpg,7:72666,76,6573,296,qwen3vl2b_vllm,qwen3vl8b_vllm,rzen_embed,0,0,0,0
1573,7:1574,unresolved,unresolved,multimodal_needed,Is sleeveless and is black and more revealing.,mbeir_images/fashioniq_images/B007WAFYU2.jpg,7:50139,246,502,1686,mmembed,mmembed,qwen3vl2b_vllm,0,0,0,0
1574,7:1575,unresolved,unresolved,multimodal_needed,Is black and sexy and is darker and less patterned.,mbeir_images/fashioniq_images/B008P3DTZC.jpg,7:42356,219,468,2397,voyage_multimodal_35,voyage_multimodal_35,lamra,0,0,0,0
1578,7:1579,unresolved,unresolved,multimodal_needed,Is a long maxi dress and is more formal and less revealing.,mbeir_images/fashioniq_images/B004Q9T840.jpg,7:72985,14,341,321,rzen_embed,voyage_multimodal_35,mmembed,0,0,0,0
1579,7:1580,unresolved,unresolved,multimodal_needed,Black and sexier and a darker colored dress with no straps.,mbeir_images/fashioniq_images/B005VZ8MWC.jpg,7:66787,38,37,27,voyage_multimodal_35,vlm2vec_v2,e5_omni,0,0,0,0
1580,7:1581,unresolved,unresolved,multimodal_needed,Has no straps and has more green.,mbeir_images/fashioniq_images/B0084Y6UQC.jpg,7:50348,23,71,3041,lamra,qwen3vl2b_vllm,lamra_qwen25vl,0,0,0,0
1581,7:1582,composition_required,composition_required,multimodal_needed,More blue and white and is v necked nd darker.,mbeir_images/fashioniq_images/B008PRJ394.jpg,7:50250,3,493,941,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl8b_vllm,1,0,0,0
1582,7:1583,unresolved,unresolved,multimodal_needed,Short and is long sleeved and black and more white.,mbeir_images/fashioniq_images/B00D83ENMC.jpg,7:62843,16,42,358,qwen3vl8b_vllm,rzen_embed,vlm2vec_v2,0,0,0,0
1583,7:1584,unresolved,unresolved,multimodal_needed,Has straps on both shoulders and is more flowing and darker.,mbeir_images/fashioniq_images/B007SYWE00.jpg,7:14484,198,1104,3250,lamra,gemini_embedding_2,lamra,0,0,0,0
1584,7:1585,unresolved,unresolved,multimodal_needed,Has spaghetti straps with halter top and is longer and a haler.,mbeir_images/fashioniq_images/B00ED49C12.jpg,7:10509,60,59,1192,qwen3vl2b_vllm,rzen_embed,lamra_qwen25vl,0,0,0,0
1585,7:1586,composition_required,composition_required,multimodal_needed,Is longer and is long and has a blue and white pattern.,mbeir_images/fashioniq_images/B009OCNXE0.jpg,7:4730,5,15,12162,qwen3vl8b_vllm,gemini_embedding_2,e5_omni,1,0,0,0
1586,7:1587,composition_required,composition_required,multimodal_needed,Is flowy and has thin straps and is longer and lighter colored.,mbeir_images/fashioniq_images/B003YYRKSE.jpg,7:22642,7,80,237,lamra_qwen25vl,lamra_qwen25vl,mmembed,1,0,0,0
1587,7:1588,composition_required,composition_required,multimodal_needed,Has more polka dots and is darker and shinier and pleather.,mbeir_images/fashioniq_images/B0038KR31I.jpg,7:37141,2,13,423,voyage_multimodal_35,voyage_multimodal_35,voyage_multimodal_35,1,0,0,0
1588,7:1589,composition_required,composition_required,multimodal_needed,Is sexier and less revealing and is darker colored black.,mbeir_images/fashioniq_images/B00AFV75CU.jpg,7:41756,1,828,19,gme_qwen2vl_retriever_2,e5_omni,,3,0,0,0
1590,7:1591,composition_required,composition_required,multimodal_needed,Is a more solid color and shorter and is much shorter.,mbeir_images/fashioniq_images/B008HSGOKC.jpg,7:4914,9,3245,130,lamra,lamra_qwen25vl,gemini_embedding_2,1,0,0,0
1591,7:1592,composition_required,composition_required,multimodal_needed,Has horizontal stripes and is white with black stripes.,mbeir_images/fashioniq_images/B00ARFW8JE.jpg,7:66930,1,30,201,lamra,vlm2vec_v2,gemini_embedding_2,8,0,0,0
1593,7:1594,composition_required,composition_required,multimodal_needed,Has thin straps and is more elegant and more frilly.,mbeir_images/fashioniq_images/B00E9QQU46.jpg,7:4994,3,111,43,gemini_embedding_2,e5_omni,voyage_multimodal_35,1,0,0,0
1596,7:1597,unresolved,unresolved,multimodal_needed,Higher neck line more colored blocked and has longer sleeves and darker colors.,mbeir_images/fashioniq_images/B003VXVGRY.jpg,7:67597,33,261,266,qwen3vl8b_vllm,gemini_embedding_2,,0,0,0,0
1597,7:1598,unresolved,unresolved,multimodal_needed,Is a sleeveless white and blue dress and is strapless and blue.,mbeir_images/fashioniq_images/B00BBXX6LU.jpg,7:1856,194,1362,438,gemini_embedding_2,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
1598,7:1599,unresolved,unresolved,multimodal_needed,Is longer and orange in color and is longer and has a higher split.,mbeir_images/fashioniq_images/B008MNM7Y4.jpg,7:40524,21,21,3812,lamra,lamra,,0,0,0,0
1599,7:1600,composition_required,composition_required,multimodal_needed,Is more casual and has long-sleeves and is pink and casual.,mbeir_images/fashioniq_images/B009K7C2CS.jpg,7:67975,1,191,11463,lamra_qwen25vl,lamra,lamra_qwen25vl,2,0,0,0
1600,7:1601,unresolved,unresolved,multimodal_needed,Is solid red and shorter and has shorter sleeves and more revealing.,mbeir_images/fashioniq_images/B00715FFX4.jpg,7:64648,17,179,518,voyage_multimodal_35,gemini_embedding_2,vlm2vec_v2,0,0,0,0
1602,7:1603,unresolved,unresolved,multimodal_needed,This dress is a lighter color and has a pattern and is longer and lighter in color.,mbeir_images/fashioniq_images/B00DZUQHSQ.jpg,7:3027,125,96,6815,lamra_qwen25vl,voyage_multimodal_35,lamra_qwen25vl,0,0,0,0
1603,7:1604,unresolved,unresolved,multimodal_needed,Blue and short and is blue.,mbeir_images/fashioniq_images/B0058BPMPO.jpg,7:4480,78,78,2630,mmembed,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,0,0,0,0
1604,7:1605,composition_required,composition_required,multimodal_needed,Is more subdued and is white instead of pink.,mbeir_images/fashioniq_images/B00G1ZZDL4.jpg,7:15463,1,336,41,rzen_embed,rzen_embed,e5_omni,8,0,0,0
1606,7:1607,unresolved,unresolved,multimodal_needed,Is red and not flowy and is more form fitting.,mbeir_images/fashioniq_images/B00CGY6RJ6.jpg,7:14994,22,11,3548,lamra_qwen25vl,vlm2vec_v2,,0,0,0,0
1608,7:1609,unresolved,unresolved,multimodal_needed,Has a v shaped neck with no sleeves and is sleeveless and less form fitting.,mbeir_images/fashioniq_images/B00GP5TL6I.jpg,7:23802,195,5491,605,voyage_multimodal_35,qwen3vl2b_vllm,mmembed,0,0,0,0
1609,7:1610,composition_required,composition_required,multimodal_needed,Is darker and has longer sleeves and is more flowing and blue.,mbeir_images/fashioniq_images/B002TXI512.jpg,7:1387,3,239,242,lamra,vlm2vec_v2,qwen3vl8b_vllm,3,0,0,0
1610,7:1611,composition_required,composition_required,multimodal_needed,Pink and black 3/4 sleeved dress and one shouldered and is much longer.,mbeir_images/fashioniq_images/B007ZOGQIO.jpg,7:486,7,110,308,e5_omni,voyage_multimodal_35,,1,0,0,0
1611,7:1612,composition_required,composition_required,multimodal_needed,Is v neck and black and white print and it is more monochromatic and less flowery.,mbeir_images/fashioniq_images/B004HSN6W0.jpg,7:63552,1,12,700,mmembed,mmembed,lamra,6,0,0,0
1612,7:1613,unresolved,unresolved,multimodal_needed,Is shorter with a striped skirt and the skirt has more white.,mbeir_images/fashioniq_images/B008YF4VAS.jpg,7:43835,531,29,4315,voyage_multimodal_35,rzen_embed,lamra,0,0,0,0
1614,7:1615,composition_required,composition_required,multimodal_needed,Is darker and is black with no patterns.,mbeir_images/fashioniq_images/B009NW4TW6.jpg,7:67426,5,127,135,lamra,qwen3vl2b_vllm,,3,0,0,0
1616,7:1617,composition_required,composition_required,multimodal_needed,Is darker with a tighter fitted skirt and fitted.,mbeir_images/fashioniq_images/B0029YQQYE.jpg,7:62985,9,221,187,lamra_qwen25vl,mmembed,qwen3vl8b_vllm,1,0,0,0
1617,7:1618,composition_required,composition_required,multimodal_needed,Is lighter and more fitted and is a lighter color.,mbeir_images/fashioniq_images/B008QW7GOW.jpg,7:4226,1,1021,1285,lamra_qwen25vl,gemini_embedding_2,gemini_embedding_2,2,0,0,0
1619,7:1620,unresolved,unresolved,multimodal_needed,Is shorter is chevron print and has a striped print and shorter skirt.,mbeir_images/fashioniq_images/B005I63HRY.jpg,7:11984,50,162,312,e5_omni,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
1621,7:1622,composition_required,composition_required,multimodal_needed,Is an off shoulder floral dress and has a blue coloring to the floral aspect and one strap.,mbeir_images/fashioniq_images/B003TLO3R8.jpg,7:54868,1,16,421,lamra,qwen3vl8b_vllm,mmembed,5,0,0,0
1623,7:1624,composition_required,composition_required,multimodal_needed,Has a different pattern and a different neckline and is a little longer and more filled.,mbeir_images/fashioniq_images/B006Q6E4FO.jpg,7:34576,7,502,50,vlm2vec_v2,lamra,rzen_embed,1,0,0,0
1625,7:1626,unresolved,unresolved,multimodal_needed,Is a short skirt with brown and is lighter and fluffier.,mbeir_images/fashioniq_images/B00CTT41D2.jpg,7:29652,273,8523,25,e5_omni,qwen3vl2b_vllm,vlm2vec_v2,0,0,0,0
1626,7:1627,unresolved,unresolved,multimodal_needed,Is longer and lighter and is white and has longer sleeves.,mbeir_images/fashioniq_images/B00DHD5322.jpg,7:38052,12,87,10258,qwen3vl2b_vllm,vlm2vec_v2,gemini_embedding_2,0,0,0,0
1628,7:1629,unresolved,unresolved,multimodal_needed,Is strapless and black and is black and short.,mbeir_images/fashioniq_images/B00FABRB4M.jpg,7:66800,139,53,4276,gme_qwen2vl_retriever_2,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
1632,7:1633,unresolved,unresolved,multimodal_needed,Is darker color and sleeveless and is more colorful and has shorter sleeves.,mbeir_images/fashioniq_images/B006TALF54.jpg,7:24137,23,930,463,mmembed,gemini_embedding_2,gemini_embedding_2,0,0,0,0
1633,7:1634,unresolved,unresolved,multimodal_needed,Is a lighter color and is sleeveless and is shorter.,mbeir_images/fashioniq_images/B00DG7SOTS.jpg,7:61365,173,577,2736,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,,0,0,0,0
1634,7:1635,unresolved,unresolved,multimodal_needed,Is more white and is white and dull.,mbeir_images/fashioniq_images/B004P67ZYE.jpg,7:7158,350,590,17267,lamra,rzen_embed,gemini_embedding_2,0,0,0,0
1635,7:1636,unresolved,unresolved,multimodal_needed,Has longer lace sleves and higher at neck and is brighter.,mbeir_images/fashioniq_images/B00ASI7TQM.jpg,7:72768,1106,391,3392,mmembed,vlm2vec_v2,lamra,0,0,0,0
1637,7:1638,unresolved,unresolved,multimodal_needed,Has a solid color and is black with short sleeves.,mbeir_images/fashioniq_images/B0083QFSRS.jpg,7:7283,95,2294,436,rzen_embed,rzen_embed,mmembed,0,0,0,0
1640,7:1641,unresolved,unresolved,multimodal_needed,Is lighter and is lighter colored and has buttons.,mbeir_images/fashioniq_images/B00D9OXNW6.jpg,7:33343,1252,3017,17035,mmembed,qwen3vl8b_vllm,qwen3vl2b_vllm,0,0,0,0
1641,7:1642,unresolved,unresolved,multimodal_needed,Is flirter and has no sleeves and is slightly shorter with smaller straps.,mbeir_images/fashioniq_images/B00BLLQCIQ.jpg,7:26143,142,421,2093,vlm2vec_v2,vlm2vec_v2,,0,0,0,0
1644,7:1645,unresolved,unresolved,multimodal_needed,Is a shorter length with thicker straps and is pink.,mbeir_images/fashioniq_images/B008EPZKJE.jpg,7:28655,34,130,3864,vlm2vec_v2,lamra,voyage_multimodal_35,0,0,0,0
1645,7:1646,unresolved,unresolved,multimodal_needed,Is darker and sleeveless and is black and more revealing.,mbeir_images/fashioniq_images/B004MMF00W.jpg,7:40770,46,19,5122,qwen3vl8b_vllm,vlm2vec_v2,qwen3vl8b_vllm,0,0,0,0
1646,7:1647,unresolved,unresolved,multimodal_needed,Darker and has fuller skirt and strapless.,mbeir_images/fashioniq_images/B00297BG7I.jpg,7:50103,11,109,120,mmembed,mmembed,e5_omni,0,0,0,0
1647,7:1648,unresolved,unresolved,multimodal_needed,That flows more at the bottom and is darker and wider.,mbeir_images/fashioniq_images/B0082825YQ.jpg,7:56684,16,7040,18,gme_qwen2vl_retriever_2,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
1649,7:1650,unresolved,unresolved,multimodal_needed,Is solid black and has dolmen sleeves and is off shouldered.,mbeir_images/fashioniq_images/B00CC6WGQ6.jpg,7:57455,90,1515,27,mmembed,voyage_multimodal_35,mmembed,0,0,0,0
1650,7:1651,unresolved,unresolved,multimodal_needed,3/4 sleeved velvet blue green dress and has sleeves and is a much shorter style.,mbeir_images/fashioniq_images/B007H3JLBM.jpg,7:14439,20,39,500,lamra_qwen25vl,gemini_embedding_2,vlm2vec_v2,0,0,0,0
1651,7:1652,unresolved,unresolved,multimodal_needed,Is striped and has shorter sleeves and is lighter color and shorter with V-neck.,mbeir_images/fashioniq_images/B007ZOGQIO.jpg,7:24476,46,734,3111,lamra_qwen25vl,qwen3vl8b_vllm,mmembed,0,0,0,0
1652,7:1653,unresolved,unresolved,multimodal_needed,Is black and white in color and is more revealing.,mbeir_images/fashioniq_images/B008BHSSMG.jpg,7:59045,237,597,3019,qwen3vl8b_vllm,e5_omni,lamra_qwen25vl,0,0,0,0
1653,7:1654,unresolved,unresolved,multimodal_needed,Has a paisley print and long sleeves and is longer and has longer sleeves.,mbeir_images/fashioniq_images/B0075AV660.jpg,7:64389,251,25,20400,qwen3vl8b_vllm,qwen3vl8b_vllm,mmembed,0,0,0,0
1654,7:1655,composition_required,composition_required,multimodal_needed,Is a short bright colored floral dress and is shorter and more vibrant colored.,mbeir_images/fashioniq_images/B007FPDWDU.jpg,7:72498,1,16,557,lamra,qwen3vl2b_vllm,voyage_multimodal_35,8,0,0,0
1655,7:1656,unresolved,unresolved,multimodal_needed,Has colorful prints and n/A other product isnt fashion produce.,mbeir_images/fashioniq_images/B009HK2P2A.jpg,7:3251,214,387,3047,gemini_embedding_2,vlm2vec_v2,lamra_qwen25vl,0,0,0,0
1656,7:1657,composition_required,composition_required,multimodal_needed,Has no sleeves and is whiter and has no sleeves and is white.,mbeir_images/fashioniq_images/B00DVPOZNY.jpg,7:64964,6,340,65,lamra_qwen25vl,rzen_embed,gemini_embedding_2,3,0,0,0
1657,7:1658,unresolved,unresolved,multimodal_needed,And less revealing and is much lighter.,mbeir_images/fashioniq_images/B002HCNMTU.jpg,7:43566,21,3925,22,lamra,rzen_embed,vlm2vec_v2,0,0,0,0
1658,7:1659,unresolved,unresolved,multimodal_needed,Has polka dots and is tan and longer.,mbeir_images/fashioniq_images/B008FY9HPW.jpg,7:9869,80,10807,77,,,,0,0,0,0
1660,7:1661,unresolved,unresolved,multimodal_needed,Is more pink and concealing and has sleeves and is pink rather than blue.,mbeir_images/fashioniq_images/B00763VJ6S.jpg,7:56817,111,556,4558,gemini_embedding_2,e5_omni,rzen_embed,0,0,0,0
1662,7:1663,composition_required,composition_required,multimodal_needed,Is more elegant and is black and white and less shiny.,mbeir_images/fashioniq_images/B000PUGW8O.jpg,7:36667,2,366,600,mmembed,gme_qwen2vl_retriever_2,lamra_qwen25vl,1,0,0,0
1663,7:1664,composition_required,composition_required,multimodal_needed,Has a deeper neckline with more stripes and has longer sleeves and more revealing.,mbeir_images/fashioniq_images/B009M56HNS.jpg,7:34964,1,223,581,lamra,qwen3vl8b_vllm,vlm2vec_v2,8,0,0,0
1664,7:1665,unresolved,unresolved,multimodal_needed,Is lighter and is solid red.,mbeir_images/fashioniq_images/B005AQCKBQ.jpg,7:17121,90,47,2364,gemini_embedding_2,vlm2vec_v2,voyage_multimodal_35,0,0,0,0
1665,7:1666,unresolved,unresolved,multimodal_needed,Has shorter sleeves and is sleeveless and more pink.,mbeir_images/fashioniq_images/B0075BQQ82.jpg,7:42472,239,688,1310,lamra_qwen25vl,vlm2vec_v2,mmembed,0,0,0,0
1666,7:1667,unresolved,unresolved,multimodal_needed,Is dark pink and is hot pink.,mbeir_images/fashioniq_images/B002RHPBO4.jpg,7:43888,56,70,4980,lamra_qwen25vl,vlm2vec_v2,lamra_qwen25vl,0,0,0,0
1667,7:1668,composition_required,composition_required,multimodal_needed,Is a shorter solid black and buttons up and light & Dark color.,mbeir_images/fashioniq_images/B00D61ZCGW.jpg,7:44704,1,30,2561,gme_qwen2vl_retriever_2,rzen_embed,,8,0,0,0
1668,7:1669,unresolved,unresolved,multimodal_needed,Is more formal and is one color and is darker in color.,mbeir_images/fashioniq_images/B00BM8Q3NW.jpg,7:36925,17,651,78,gemini_embedding_2,gemini_embedding_2,,0,0,0,0
1670,7:1671,composition_required,composition_required,multimodal_needed,Has simple pattern and looks formal and has a bow and shorter sleeves.,mbeir_images/fashioniq_images/B008VQWBRK.jpg,7:45234,5,30,27,mmembed,vlm2vec_v2,mmembed,3,0,0,0
1671,7:1672,unresolved,unresolved,multimodal_needed,Is about the same design but with a u neck and is light in color and less revealing.,mbeir_images/fashioniq_images/B00C6PP86S.jpg,7:68114,195,566,2564,qwen3vl2b_vllm,rzen_embed,qwen3vl8b_vllm,0,0,0,0
1672,7:1673,composition_required,composition_required,multimodal_needed,Is shiny and metallic and the dress is more revealing and short.,mbeir_images/fashioniq_images/B007314UDM.jpg,7:32818,8,110,789,gme_qwen2vl_retriever_2,vlm2vec_v2,lamra,1,0,0,0
1674,7:1675,composition_required,composition_required,multimodal_needed,Is white and has fabric around the neck and is lighter in color.,mbeir_images/fashioniq_images/B00C7Z4VGU.jpg,7:60606,1,19,1109,lamra,gme_qwen2vl_retriever_2,,8,0,0,0
1675,7:1676,unresolved,unresolved,multimodal_needed,This black long dress looks more slim fit and longer.,mbeir_images/fashioniq_images/B00FFDZT8K.jpg,7:60947,47,18,660,mmembed,gme_qwen2vl_retriever_2,mmembed,0,0,0,0
1678,7:1679,unresolved,unresolved,multimodal_needed,Is longer and shinier and is longer.,mbeir_images/fashioniq_images/B006WM4LYG.jpg,7:16537,50,277,8513,rzen_embed,e5_omni,vlm2vec_v2,0,0,0,0
1679,7:1680,unresolved,unresolved,multimodal_needed,More colorful and cute and less white and more pleated.,mbeir_images/fashioniq_images/B00EEAOUCQ.jpg,7:17371,931,6227,1491,rzen_embed,rzen_embed,rzen_embed,0,0,0,0
