dataset,hidden_category,validated,query_idx,query_text,full_text,query_image_ref,target_image_ref,aggregate_label,aggregate_detail_label,aggregate_legacy_category,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal,rank_multimodal,rank_text_only,rank_image_only,hit_multimodal,hit_text_only,hit_image_only,invalid_text_query,invalid_image_query,invalid_target_image,query_too_broad,note
cirr,composition_required,true,1852,"No lip liner, darker shade and lip gloss instead of lipstick.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
No lip liner, darker shade and lip gloss instead of lipstick.",mbeir_images/cirr_images/dev/dev-219-0-img0.jpg,mbeir_images/cirr_images/dev/dev-180-3-img1.jpg,composition_required,composition_required,multimodal_needed,lamra,lamra,lamra,1,0,0,0,9,43,29,true,false,false,false,false,false,false,
cirr,composition_required,true,1901,Make dog to sit in black tub instead sitting on wooden floor.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make dog to sit in black tub instead sitting on wooden floor.",mbeir_images/cirr_images/dev/dev-224-3-img1.jpg,mbeir_images/cirr_images/dev/dev-532-2-img0.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,lamra_qwen25vl,gemini_embedding_2,3,0,0,0,4,28,372,true,false,false,false,false,false,false,
cirr,composition_required,true,1917,Two dogs look to the right in the snow.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Two dogs look to the right in the snow.",mbeir_images/cirr_images/dev/dev-726-2-img1.jpg,mbeir_images/cirr_images/dev/dev-521-0-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,e5_omni,gemini_embedding_2,11,0,0,0,1,14,17,true,false,false,false,false,false,false,
cirr,composition_required,true,1927,Show the dog on standing on snow.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Show the dog on standing on snow.",mbeir_images/cirr_images/dev/dev-264-2-img1.jpg,mbeir_images/cirr_images/dev/dev-726-2-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,voyage_multimodal_35,,6,0,0,0,5,37,30,true,false,false,false,false,false,false,
cirr,composition_required,true,1964,Dog sits on gray couch.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Dog sits on gray couch.",mbeir_images/cirr_images/dev/dev-953-2-img0.jpg,mbeir_images/cirr_images/dev/dev-494-3-img1.jpg,composition_required,composition_required,multimodal_needed,lamra,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,6,0,0,0,2,48,67,true,false,false,false,false,false,false,
cirr,composition_required,true,2006,"Bigger god, ears down and human hand present in the picture.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Bigger god, ears down and human hand present in the picture.",mbeir_images/cirr_images/dev/dev-146-0-img1.jpg,mbeir_images/cirr_images/dev/dev-1-0-img1.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,voyage_multimodal_35,gme_qwen2vl_retriever_2,5,0,0,0,6,12,256,true,false,false,false,false,false,false,funny typo
cirr,composition_required,true,2011,"Remove plush toy, Arrange dog reclining on taupe bedding.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove plush toy, Arrange dog reclining on taupe bedding.",mbeir_images/cirr_images/dev/dev-224-1-img0.jpg,mbeir_images/cirr_images/dev/dev-495-2-img0.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,voyage_multimodal_35,,8,0,0,0,2,38,20,true,false,false,false,false,false,false,
cirr,composition_required,true,2043,Animal with long neck stands in front of trees.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Animal with long neck stands in front of trees.",mbeir_images/cirr_images/dev/dev-225-3-img0.jpg,mbeir_images/cirr_images/dev/dev-451-2-img0.jpg,composition_required,composition_required,multimodal_needed,mmembed,gme_qwen2vl_retriever_2,,11,0,0,0,1,41,12,true,false,false,false,false,false,false,
cirr,composition_required,true,2202,Place dog seated with hind quarters buried in deep snow.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Place dog seated with hind quarters buried in deep snow.",mbeir_images/cirr_images/dev/dev-191-2-img0.jpg,mbeir_images/cirr_images/dev/dev-521-3-img1.jpg,composition_required,composition_required,multimodal_needed,mmembed,voyage_multimodal_35,mmembed,6,0,0,0,4,23,158,true,false,false,false,false,false,false,
cirr,composition_required,true,2212,Shows a smaller dog of the same color sitting in a grassy area.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Shows a smaller dog of the same color sitting in a grassy area.",mbeir_images/cirr_images/dev/dev-899-1-img0.jpg,mbeir_images/cirr_images/dev/dev-288-2-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,gemini_embedding_2,9,0,0,0,1,17,26,true,false,false,false,false,false,false,
cirr,composition_required,true,2217,Dog resting in ground surface with plain white background rather making with couch.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Dog resting in ground surface with plain white background rather making with couch.",mbeir_images/cirr_images/dev/dev-311-0-img0.jpg,mbeir_images/cirr_images/dev/dev-274-3-img1.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,rzen_embed,qwen3vl2b_vllm,1,0,0,0,4,24,92,true,false,false,false,false,false,false,
cirr,composition_required,true,2269,Shows a white dog of the same breed sitting on a wooden deck.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Shows a white dog of the same breed sitting on a wooden deck.",mbeir_images/cirr_images/dev/dev-297-2-img0.jpg,mbeir_images/cirr_images/dev/dev-461-1-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,e5_omni,qwen3vl8b_vllm,11,0,0,0,1,20,53,true,false,false,false,false,false,false,
cirr,composition_required,true,2361,Make room corner view with closed wardrobes and shelves in white furnished.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make room corner view with closed wardrobes and shelves in white furnished.",mbeir_images/cirr_images/dev/dev-388-1-img0.jpg,mbeir_images/cirr_images/dev/dev-116-2-img1.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,vlm2vec_v2,mmembed,2,0,0,0,6,17,59,true,false,false,false,false,false,false,
cirr,composition_required,true,2425,The dog is on a rock outside.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
The dog is on a rock outside.",mbeir_images/cirr_images/dev/dev-201-2-img1.jpg,mbeir_images/cirr_images/dev/dev-786-1-img0.jpg,composition_required,composition_required,multimodal_needed,mmembed,lamra,,12,0,0,0,1,23,12,true,false,false,false,false,false,false,
cirr,composition_required,true,2427,Add a man with a blue blazer.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Add a man with a blue blazer.",mbeir_images/cirr_images/dev/dev-201-2-img0.jpg,mbeir_images/cirr_images/dev/dev-201-3-img0.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,gemini_embedding_2,gme_qwen2vl_retriever_2,5,0,0,0,7,257,27,true,false,false,false,false,false,false,
cirr,composition_required,true,2437,Target on file case cover instead of showing mobile case cover.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Target on file case cover instead of showing mobile case cover.",mbeir_images/cirr_images/dev/dev-233-1-img0.jpg,mbeir_images/cirr_images/dev/dev-734-2-img0.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,lamra_qwen25vl,vlm2vec_v2,2,0,0,0,4,14,60,true,false,false,false,false,false,false,
cirr,composition_required,true,2454,"Remove all but two dogs, change the angle they are running and remove the blue sky.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove all but two dogs, change the angle they are running and remove the blue sky.",mbeir_images/cirr_images/dev/dev-164-0-img0.jpg,mbeir_images/cirr_images/dev/dev-455-0-img1.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,vlm2vec_v2,gemini_embedding_2,2,0,0,0,8,485,43,true,false,false,false,false,false,false,
cirr,composition_required,true,2458,Target multi colour files contains beautiful images and captions with plain white background.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Target multi colour files contains beautiful images and captions with plain white background.",mbeir_images/cirr_images/dev/dev-233-1-img1.jpg,mbeir_images/cirr_images/dev/dev-734-1-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,lamra_qwen25vl,mmembed,1,0,0,0,6,24,850,true,false,false,false,false,false,false,
cirr,composition_required,true,2535,Target on lipstick rather showing stainless filters into scene.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Target on lipstick rather showing stainless filters into scene.",mbeir_images/cirr_images/dev/dev-282-2-img0.jpg,mbeir_images/cirr_images/dev/dev-219-1-img1.jpg,composition_required,composition_required,multimodal_needed,lamra,qwen3vl8b_vllm,mmembed,2,0,0,0,6,11,516,true,false,false,false,false,false,false,
cirr,composition_required,true,2661,Person stands in front of the dog.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Person stands in front of the dog.",mbeir_images/cirr_images/dev/dev-238-3-img0.jpg,mbeir_images/cirr_images/dev/dev-664-0-img1.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,vlm2vec_v2,qwen3vl2b_vllm,8,0,0,0,2,125,24,true,false,false,false,false,false,false,
cirr,composition_required,true,2686,Make the wind instrument in gold and silver.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make the wind instrument in gold and silver.",mbeir_images/cirr_images/dev/dev-204-3-img0.jpg,mbeir_images/cirr_images/dev/dev-805-2-img0.jpg,composition_required,composition_required,multimodal_needed,e5_omni,lamra,mmembed,1,0,0,0,6,26,12,true,false,false,false,false,false,false,
cirr,composition_required,true,2722,Fill the glass with dessert and put a spoon next to it.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Fill the glass with dessert and put a spoon next to it.",mbeir_images/cirr_images/dev/dev-240-1-img1.jpg,mbeir_images/cirr_images/dev/dev-642-1-img1.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,lamra,,3,0,0,0,6,11,38,true,false,false,false,false,false,false,
cirr,composition_required,true,2757,Show an empty cart.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Show an empty cart.",mbeir_images/cirr_images/dev/dev-209-1-img0.jpg,mbeir_images/cirr_images/dev/dev-865-2-img1.jpg,composition_required,composition_required,multimodal_needed,mmembed,gemini_embedding_2,e5_omni,2,0,0,0,2,13,2809,true,false,false,false,false,false,false,
cirr,composition_required,true,2778,"Change to more warmer color in general, make the animal a dog.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Change to more warmer color in general, make the animal a dog.",mbeir_images/cirr_images/dev/dev-286-2-img0.jpg,mbeir_images/cirr_images/dev/dev-359-1-img0.jpg,composition_required,composition_required,multimodal_needed,e5_omni,rzen_embed,lamra_qwen25vl,11,0,0,0,2,27,24,true,false,false,false,false,false,false,
cirr,composition_required,true,2781,A bigger pig shot by the same angle but in a different background.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
A bigger pig shot by the same angle but in a different background.",mbeir_images/cirr_images/dev/dev-551-2-img1.jpg,mbeir_images/cirr_images/dev/dev-190-3-img0.jpg,composition_required,composition_required,multimodal_needed,e5_omni,e5_omni,e5_omni,1,0,0,0,9,18,23,true,false,false,false,false,false,false,
cirr,composition_required,true,2785,Make it stand on grass and looking at the camera.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make it stand on grass and looking at the camera.",mbeir_images/cirr_images/dev/dev-274-3-img0.jpg,mbeir_images/cirr_images/dev/dev-559-2-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,lamra,,8,0,0,0,1,26,20,true,false,false,false,false,false,false,
cirr,composition_required,true,2828,A wild pig facing another direction and three small babies under it.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
A wild pig facing another direction and three small babies under it.",mbeir_images/cirr_images/dev/dev-286-3-img1.jpg,mbeir_images/cirr_images/dev/dev-203-3-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,gemini_embedding_2,3,0,0,0,5,15,43,true,false,false,false,false,false,false,
cirr,composition_required,true,2860,Add a puppy and have them laying in green grass with the adult facing the camera and the puppy looking at the adult.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Add a puppy and have them laying in green grass with the adult facing the camera and the puppy looking at the adult.",mbeir_images/cirr_images/dev/dev-210-0-img0.jpg,mbeir_images/cirr_images/dev/dev-982-1-img1.jpg,composition_required,composition_required,multimodal_needed,e5_omni,e5_omni,gemini_embedding_2,10,0,0,0,1,11,42,true,false,false,false,false,false,false,
cirr,composition_required,true,2865,"Make the dog lie down,  make the fur longer and add a baby puppy next to it. Remove rock from bakground.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make the dog lie down,  make the fur longer and add a baby puppy next to it. Remove rock from bakground.",mbeir_images/cirr_images/dev/dev-287-3-img1.jpg,mbeir_images/cirr_images/dev/dev-982-1-img1.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,4,0,0,0,7,11,78,true,false,false,false,false,false,false,
cirr,composition_required,true,2876,Put a lime green collar on the dog looking to the right.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Put a lime green collar on the dog looking to the right.",mbeir_images/cirr_images/dev/dev-288-2-img1.jpg,mbeir_images/cirr_images/dev/dev-615-1-img1.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,rzen_embed,3,0,0,0,3,13,32,true,false,false,false,false,false,false,
cirr,composition_required,true,2877,Show the dog looking straight ahead on the grass.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Show the dog looking straight ahead on the grass.",mbeir_images/cirr_images/dev/dev-615-1-img1.jpg,mbeir_images/cirr_images/dev/dev-899-1-img0.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,voyage_multimodal_35,e5_omni,6,0,0,0,4,28,21,true,false,false,false,false,false,false,
cirr,composition_required,true,2879,There is one less dog and he has a raised paw.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
There is one less dog and he has a raised paw.",mbeir_images/cirr_images/dev/dev-288-2-img0.jpg,mbeir_images/cirr_images/dev/dev-927-0-img1.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,rzen_embed,,4,0,0,0,3,36,69,true,false,false,false,false,false,false,
cirr,composition_required,true,2881,Put a green collar on the brown dog.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Put a green collar on the brown dog.",mbeir_images/cirr_images/dev/dev-288-2-img0.jpg,mbeir_images/cirr_images/dev/dev-615-1-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,rzen_embed,qwen3vl2b_vllm,5,0,0,0,2,15,29,true,false,false,false,false,false,false,
cirr,composition_required,true,2931,The dog is lighter and is sitting with his head tilted to the right.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
The dog is lighter and is sitting with his head tilted to the right.",mbeir_images/cirr_images/dev/dev-559-2-img1.jpg,mbeir_images/cirr_images/dev/dev-295-2-img0.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,2,0,0,0,7,30,52,true,false,false,false,false,false,false,
cirr,composition_required,true,2937,A dog laying down on the ground and grass behind.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
A dog laying down on the ground and grass behind.",mbeir_images/cirr_images/dev/dev-786-1-img1.jpg,mbeir_images/cirr_images/dev/dev-295-0-img0.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,lamra,,11,0,0,0,1,32,30,true,false,false,false,false,false,false,
cirr,composition_required,true,2943,The dog is almost completely turned to the left and the grass lighter.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
The dog is almost completely turned to the left and the grass lighter.",mbeir_images/cirr_images/dev/dev-295-3-img0.jpg,mbeir_images/cirr_images/dev/dev-559-2-img0.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,vlm2vec_v2,voyage_multimodal_35,3,0,0,0,2,11,14,true,false,false,false,false,false,false,
cirr,composition_required,true,2966,The dog is darker and has a hand touching it.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
The dog is darker and has a hand touching it.",mbeir_images/cirr_images/dev/dev-532-3-img0.jpg,mbeir_images/cirr_images/dev/dev-297-1-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,mmembed,3,0,0,0,6,80,105,true,false,false,false,false,false,false,
cirr,composition_required,true,2980,Narrower rack with objects missing.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Narrower rack with objects missing.",mbeir_images/cirr_images/dev/dev-678-1-img0.jpg,mbeir_images/cirr_images/dev/dev-317-3-img1.jpg,composition_required,composition_required,multimodal_needed,e5_omni,e5_omni,qwen3vl8b_vllm,3,0,0,0,4,13,18,true,false,false,false,false,false,false,
cirr,composition_required,true,2991,Zoom in closer and change the grass to rocks.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Zoom in closer and change the grass to rocks.",mbeir_images/cirr_images/dev/dev-302-3-img1.jpg,mbeir_images/cirr_images/dev/dev-859-0-img0.jpg,composition_required,composition_required,multimodal_needed,e5_omni,rzen_embed,,11,0,0,0,1,125,23,true,false,false,false,false,false,false,
cirr,composition_required,true,3031,Most distant animal on two legs.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Most distant animal on two legs.",mbeir_images/cirr_images/dev/dev-305-1-img1.jpg,mbeir_images/cirr_images/dev/dev-305-3-img0.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,mmembed,gemini_embedding_2,7,0,0,0,1,76,24,true,false,false,false,false,false,false,
cirr,composition_required,true,3144,Dog turned to the left and grass in the background.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Dog turned to the left and grass in the background.",mbeir_images/cirr_images/dev/dev-146-2-img1.jpg,mbeir_images/cirr_images/dev/dev-978-2-img0.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl8b_vllm,lamra,2,0,0,0,7,332,19,true,false,false,false,false,false,false,
cirr,composition_required,true,3145,Smaller dog and camera right in front of him.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Smaller dog and camera right in front of him.",mbeir_images/cirr_images/dev/dev-978-2-img0.jpg,mbeir_images/cirr_images/dev/dev-146-1-img1.jpg,composition_required,composition_required,multimodal_needed,lamra,voyage_multimodal_35,mmembed,2,0,0,0,5,48,62,true,false,false,false,false,false,false,
cirr,composition_required,true,3150,"Rabbit removed, lighter dog and sitting with mouth open.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Rabbit removed, lighter dog and sitting with mouth open.",mbeir_images/cirr_images/dev/dev-318-0-img1.jpg,mbeir_images/cirr_images/dev/dev-146-1-img1.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,e5_omni,8,0,0,0,1,17,46,true,false,false,false,false,false,false,
cirr,composition_required,true,3155,Add man's hand and focused on the dog face.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Add man's hand and focused on the dog face.",mbeir_images/cirr_images/dev/dev-318-3-img0.jpg,mbeir_images/cirr_images/dev/dev-541-2-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,rzen_embed,,8,0,0,0,1,11,112,true,false,false,false,false,false,false,
cirr,composition_required,true,3157,The same dog laying down on the floor in front of a house and facing another direction.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
The same dog laying down on the floor in front of a house and facing another direction.",mbeir_images/cirr_images/dev/dev-318-1-img0.jpg,mbeir_images/cirr_images/dev/dev-836-2-img0.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,lamra,gemini_embedding_2,8,0,0,0,1,57,78,true,false,false,false,false,false,false,
cirr,composition_required,true,3164,Dog more opaque and biting something on the lawn.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Dog more opaque and biting something on the lawn.",mbeir_images/cirr_images/dev/dev-101-2-img1.jpg,mbeir_images/cirr_images/dev/dev-191-0-img0.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gemini_embedding_2,lamra,10,0,0,0,1,36,12,true,false,false,false,false,false,false,
cirr,composition_required,true,3173,Have the dog younger and propped on something looking left.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Have the dog younger and propped on something looking left.",mbeir_images/cirr_images/dev/dev-585-3-img1.jpg,mbeir_images/cirr_images/dev/dev-288-1-img0.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,gemini_embedding_2,qwen3vl8b_vllm,1,0,0,0,4,46,139,true,false,false,false,false,false,false,
cirr,composition_required,true,3188,Dogs along with a bird and not cat with animal babies.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Dogs along with a bird and not cat with animal babies.",mbeir_images/cirr_images/dev/dev-398-1-img0.jpg,mbeir_images/cirr_images/dev/dev-869-0-img0.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0,3,15,324,true,false,false,false,false,false,false,
cirr,composition_required,true,3227,Closer shot of the dog with a cloth under its chin.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Closer shot of the dog with a cloth under its chin.",mbeir_images/cirr_images/dev/dev-319-0-img1.jpg,mbeir_images/cirr_images/dev/dev-319-3-img1.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,voyage_multimodal_35,,1,0,0,0,8,35,12,true,false,false,false,false,false,false,
cirr,composition_required,true,3264,"Remove food bowl, make dog lie down and sleep.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove food bowl, make dog lie down and sleep.",mbeir_images/cirr_images/dev/dev-629-3-img1.jpg,mbeir_images/cirr_images/dev/dev-318-3-img0.jpg,composition_required,composition_required,multimodal_needed,lamra,voyage_multimodal_35,qwen3vl8b_vllm,10,0,0,0,1,44,62,true,false,false,false,false,false,false,
cirr,composition_required,true,3280,Lighter dog and lying on the grass.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Lighter dog and lying on the grass.",mbeir_images/cirr_images/dev/dev-323-2-img0.jpg,mbeir_images/cirr_images/dev/dev-836-2-img0.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,rzen_embed,gemini_embedding_2,11,0,0,0,1,16,43,true,false,false,false,false,false,false,
cirr,composition_required,true,3319,One of the dogs is missing and there is a man at the back.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
One of the dogs is missing and there is a man at the back.",mbeir_images/cirr_images/dev/dev-326-0-img0.jpg,mbeir_images/cirr_images/dev/dev-326-3-img1.jpg,composition_required,composition_required,multimodal_needed,mmembed,gemini_embedding_2,rzen_embed,8,0,0,0,4,755,35,true,false,false,false,false,false,false,
cirr,composition_required,true,3324,Two less dogs and a sled being pulled.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Two less dogs and a sled being pulled.",mbeir_images/cirr_images/dev/dev-326-3-img0.jpg,mbeir_images/cirr_images/dev/dev-326-3-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,mmembed,gemini_embedding_2,9,0,0,0,1,94,56,true,false,false,false,false,false,false,
cirr,composition_required,true,3346,Another angle and focused on gorilla's body.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Another angle and focused on gorilla's body.",mbeir_images/cirr_images/dev/dev-105-1-img1.jpg,mbeir_images/cirr_images/dev/dev-327-0-img1.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0,6,13,13,true,false,false,false,false,false,false,
cirr,composition_required,true,3355,Remove the puppy and make the monkey sit with one hand on the floor.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove the puppy and make the monkey sit with one hand on the floor.",mbeir_images/cirr_images/dev/dev-327-1-img0.jpg,mbeir_images/cirr_images/dev/dev-327-1-img1.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,lamra,e5_omni,10,0,0,0,1,27,20,true,false,false,false,false,false,false,
cirr,composition_required,true,3365,Make him sit sideways and face the camera confused.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Make him sit sideways and face the camera confused.",mbeir_images/cirr_images/dev/dev-327-3-img1.jpg,mbeir_images/cirr_images/dev/dev-105-0-img1.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,voyage_multimodal_35,gemini_embedding_2,1,0,0,0,10,45,16,true,false,false,false,false,false,false,
cirr,composition_required,true,3392,Put it upside down playing with food.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Put it upside down playing with food.",mbeir_images/cirr_images/dev/dev-329-0-img0.jpg,mbeir_images/cirr_images/dev/dev-230-2-img0.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,e5_omni,,5,0,0,0,3,195,46,true,false,false,false,false,false,false,
cirr,composition_required,true,3421,Change the background from water for a forest.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Change the background from water for a forest.",mbeir_images/cirr_images/dev/dev-157-3-img0.jpg,mbeir_images/cirr_images/dev/dev-330-0-img0.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,rzen_embed,lamra_qwen25vl,7,0,0,0,1,202,87,true,false,false,false,false,false,false,
cirr,composition_required,true,3436,Only one dog with tongue out and red charm on collar.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Only one dog with tongue out and red charm on collar.",mbeir_images/cirr_images/dev/dev-360-3-img0.jpg,mbeir_images/cirr_images/dev/dev-511-0-img0.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,gemini_embedding_2,gemini_embedding_2,5,0,0,0,2,132,11,true,false,false,false,false,false,false,
cirr,composition_required,true,3441,Three dogs have become one and many objects have come around it.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Three dogs have become one and many objects have come around it.",mbeir_images/cirr_images/dev/dev-360-3-img0.jpg,mbeir_images/cirr_images/dev/dev-511-0-img1.jpg,composition_required,composition_required,multimodal_needed,lamra,lamra,gemini_embedding_2,2,0,0,0,2,14,21,true,false,false,false,false,false,false,
cirr,composition_required,true,3470,Remove one bird and the water.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove one bird and the water.",mbeir_images/cirr_images/dev/dev-161-1-img0.jpg,mbeir_images/cirr_images/dev/dev-352-0-img0.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,lamra,gemini_embedding_2,2,0,0,0,7,44,60,true,false,false,false,false,false,false,
cirr,composition_required,true,3525,One less syringe and she has the needle unhooked.,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
One less syringe and she has the needle unhooked.",mbeir_images/cirr_images/dev/dev-36-2-img1.jpg,mbeir_images/cirr_images/dev/dev-853-3-img0.jpg,composition_required,composition_required,multimodal_needed,lamra,lamra,lamra,2,0,0,0,3,55,18,true,false,false,false,false,false,false,
cirr,composition_required,true,3571,"Remove one bird, change the breed and have it standing on the end of foliage.","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
Remove one bird, change the breed and have it standing on the end of foliage.",mbeir_images/cirr_images/dev/dev-363-2-img0.jpg,mbeir_images/cirr_images/dev/dev-806-3-img1.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,vlm2vec_v2,e5_omni,1,0,0,0,10,34,81,true,false,false,false,false,false,false,
