dataset,hidden_category,validated,query_idx,query_text,full_text,query_image_ref,target_image_ref,aggregate_label,aggregate_detail_label,aggregate_legacy_category,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal,rank_multimodal,rank_text_only,rank_image_only,hit_multimodal,hit_text_only,hit_image_only,invalid_text_query,invalid_image_query,invalid_target_image,query_too_broad,note
lasco,composition_required,true,10150,Turn on the lights in this room,Turn on the lights in this room,LASCO/val2014/COCO_val2014_000000215622.jpg,LASCO/val2014/COCO_val2014_000000163167.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,gme_qwen2vl_retriever_2,vlm2vec_v2,1,0,0,0,9,179,107,true,false,false,false,false,false,false,
lasco,composition_required,true,10228,The sandwich is 6 inches long,The sandwich is 6 inches long,LASCO/val2014/COCO_val2014_000000139306.jpg,LASCO/val2014/COCO_val2014_000000009156.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0,4,17,17,true,false,false,false,false,false,false,
lasco,composition_required,true,10327,It looks like they are mixing cereal,It looks like they are mixing cereal,LASCO/val2014/COCO_val2014_000000442724.jpg,LASCO/val2014/COCO_val2014_000000577853.jpg,composition_required,composition_required,multimodal_needed,mmembed,vlm2vec_v2,vlm2vec_v2,2,0,0,0,7,14,89,true,false,false,false,false,false,false,
lasco,composition_required,true,10343,The sign behind the man has the numbers 1.1 on it,The sign behind the man has the numbers 1.1 on it,LASCO/val2014/COCO_val2014_000000015017.jpg,LASCO/val2014/COCO_val2014_000000295441.jpg,composition_required,composition_required,multimodal_needed,mmembed,e5_omni,mmembed,2,0,0,0,2,193,11,true,false,false,false,false,false,false,
lasco,composition_required,true,10395,The building in the background should be gray,The building in the background should be gray,LASCO/val2014/COCO_val2014_000000040259.jpg,LASCO/val2014/COCO_val2014_000000393277.jpg,composition_required,composition_required,multimodal_needed,,rzen_embed,,1,0,0,0,10,124,11,true,false,false,false,false,false,false,
lasco,composition_required,true,10412,There are five people in the photo,There are five people in the photo,LASCO/val2014/COCO_val2014_000000534127.jpg,LASCO/val2014/COCO_val2014_000000440336.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,voyage_multimodal_35,lamra_qwen25vl,1,0,0,0,10,17,51,true,false,false,false,false,false,false,
lasco,composition_required,true,10463,He is wearing a white shirt,He is wearing a white shirt,LASCO/val2014/COCO_val2014_000000529455.jpg,LASCO/val2014/COCO_val2014_000000022304.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,e5_omni,e5_omni,1,0,0,0,9,17,47,true,false,false,false,false,false,false,
lasco,composition_required,true,10590,The man should participate in frisbee,The man should participate in frisbee,LASCO/val2014/COCO_val2014_000000567011.jpg,LASCO/val2014/COCO_val2014_000000100081.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl2b_vllm,voyage_multimodal_35,1,0,0,0,6,463,306,true,false,false,false,false,false,false,
lasco,composition_required,true,10675,Find this with black color wristbands,Find this with black color wristbands,LASCO/val2014/COCO_val2014_000000475403.jpg,LASCO/val2014/COCO_val2014_000000517855.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,1,0,0,0,8,199,13,true,false,false,false,false,false,false,
lasco,composition_required,true,10740,The time on the clock on the building says 2:10,The time on the clock on the building says 2:10,LASCO/val2014/COCO_val2014_000000513497.jpg,LASCO/val2014/COCO_val2014_000000387833.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,e5_omni,vlm2vec_v2,2,0,0,0,7,20,14,true,false,false,false,false,false,false,
lasco,composition_required,true,10743,There is only one E,There is only one E,LASCO/val2014/COCO_val2014_000000357948.jpg,LASCO/val2014/COCO_val2014_000000299409.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0,7,606,68,true,false,false,false,false,false,false,
lasco,composition_required,true,10751,Change the season to fall,Change the season to fall,LASCO/val2014/COCO_val2014_000000162818.jpg,LASCO/val2014/COCO_val2014_000000241517.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl2b_vllm,,1,0,0,0,9,674,27,true,false,false,false,false,false,false,
lasco,composition_required,true,10827,This food is a hot dog,This food is a hot dog,LASCO/val2014/COCO_val2014_000000334332.jpg,LASCO/val2014/COCO_val2014_000000420281.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,rzen_embed,voyage_multimodal_35,2,0,0,0,3,101,17,true,false,false,false,false,false,false,
lasco,composition_required,true,10852,The sky is blue,The sky is blue,LASCO/val2014/COCO_val2014_000000207853.jpg,LASCO/val2014/COCO_val2014_000000361382.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,qwen3vl8b_vllm,qwen3vl8b_vllm,1,0,0,0,8,1221,20,true,false,false,false,false,false,false,
lasco,composition_required,true,10878,Change the liquid in the glass to wine.,Change the liquid in the glass to wine.,LASCO/val2014/COCO_val2014_000000547212.jpg,LASCO/val2014/COCO_val2014_000000070739.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,vlm2vec_v2,1,0,0,0,9,31,76,true,false,false,false,false,false,false,
lasco,composition_required,true,10957,The man's scarf should be brown,The man's scarf should be brown,LASCO/val2014/COCO_val2014_000000464144.jpg,LASCO/val2014/COCO_val2014_000000451714.jpg,composition_required,composition_required,multimodal_needed,mmembed,lamra,,1,0,0,0,8,621,36,true,false,false,false,false,false,false,
lasco,composition_required,true,10988,There are two people in the image,There are two people in the image,LASCO/val2014/COCO_val2014_000000548246.jpg,LASCO/val2014/COCO_val2014_000000074617.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,1,0,0,0,6,1002,40,true,false,false,false,false,false,false,
lasco,composition_required,true,11026,I can see the toilet,I can see the toilet,LASCO/val2014/COCO_val2014_000000464176.jpg,LASCO/val2014/COCO_val2014_000000514682.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,e5_omni,voyage_multimodal_35,1,0,0,0,8,58,36,true,false,false,false,false,false,false,
lasco,composition_required,true,11037,The man is holding a frisbee,The man is holding a frisbee,LASCO/val2014/COCO_val2014_000000043850.jpg,LASCO/val2014/COCO_val2014_000000515792.jpg,composition_required,composition_required,multimodal_needed,mmembed,e5_omni,qwen3vl2b_vllm,3,0,0,0,4,23,82,true,false,false,false,false,false,false,
lasco,composition_required,true,11224,The body of water is under the bridge,The body of water is under the bridge,LASCO/val2014/COCO_val2014_000000051984.jpg,LASCO/val2014/COCO_val2014_000000489382.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,lamra_qwen25vl,rzen_embed,11,0,0,0,1,72,13,true,false,false,false,false,false,false,
lasco,composition_required,true,11275,His shirt should be gray,His shirt should be gray,LASCO/val2014/COCO_val2014_000000177990.jpg,LASCO/val2014/COCO_val2014_000000470350.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,voyage_multimodal_35,mmembed,3,0,0,0,5,47,37,true,false,false,false,false,false,false,
lasco,composition_required,true,11360,The person is cooking pizza,The person is cooking pizza,LASCO/val2014/COCO_val2014_000000293554.jpg,LASCO/val2014/COCO_val2014_000000161925.jpg,composition_required,composition_required,multimodal_needed,mmembed,lamra,rzen_embed,5,0,0,0,3,21,350,true,false,false,false,false,false,false,
lasco,composition_required,true,11385,The men are wearing suits,The men are wearing suits,LASCO/val2014/COCO_val2014_000000543531.jpg,LASCO/val2014/COCO_val2014_000000094194.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gme_qwen2vl_retriever_2,lamra_qwen25vl,1,0,0,0,7,19,21,true,false,false,false,false,false,false,
lasco,composition_required,true,11482,Change the tournament's sponsor to be Rolex,Change the tournament's sponsor to be Rolex,LASCO/val2014/COCO_val2014_000000079084.jpg,LASCO/val2014/COCO_val2014_000000420596.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,lamra,1,0,0,0,6,12,478,true,false,false,false,false,false,false,
lasco,composition_required,true,11543,The animals are walking on the road,The animals are walking on the road,LASCO/val2014/COCO_val2014_000000563009.jpg,LASCO/val2014/COCO_val2014_000000452158.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,mmembed,mmembed,6,0,0,0,2,39,30,true,false,false,false,false,false,false,
lasco,composition_required,true,11553,Her coat is black,Her coat is black,LASCO/val2014/COCO_val2014_000000454143.jpg,LASCO/val2014/COCO_val2014_000000192806.jpg,composition_required,composition_required,multimodal_needed,mmembed,qwen3vl8b_vllm,qwen3vl2b_vllm,1,0,0,0,6,96,13,true,false,false,false,false,false,false,
lasco,composition_required,true,11577,She has blue pants,She has blue pants,LASCO/val2014/COCO_val2014_000000266124.jpg,LASCO/val2014/COCO_val2014_000000097362.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,mmembed,mmembed,1,0,0,0,9,870,30,true,false,false,false,false,false,false,
lasco,composition_required,true,11597,The person is skiing,The person is skiing,LASCO/val2014/COCO_val2014_000000327306.jpg,LASCO/val2014/COCO_val2014_000000068166.jpg,composition_required,composition_required,multimodal_needed,mmembed,e5_omni,vlm2vec_v2,1,0,0,0,9,128,324,true,false,false,false,false,false,false,
lasco,composition_required,true,11634,There is a toothbrush on the counter,There is a toothbrush on the counter,LASCO/val2014/COCO_val2014_000000326564.jpg,LASCO/val2014/COCO_val2014_000000010800.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,e5_omni,gemini_embedding_2,6,0,0,0,3,15,109,true,false,false,false,false,false,false,
lasco,composition_required,true,11678,The fruits are not in the planter,The fruits are not in the planter,LASCO/val2014/COCO_val2014_000000367689.jpg,LASCO/val2014/COCO_val2014_000000185901.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,gemini_embedding_2,,1,0,0,0,7,108,21,true,false,false,false,false,false,false,
lasco,composition_required,true,11707,There are 8 people in the picture,There are 8 people in the picture,LASCO/val2014/COCO_val2014_000000573134.jpg,LASCO/val2014/COCO_val2014_000000181962.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,voyage_multimodal_35,,4,0,0,0,5,226,14,true,false,false,false,false,false,false,
lasco,composition_required,true,11714,The cat is sitting on the chair,The cat is sitting on the chair,LASCO/val2014/COCO_val2014_000000194120.jpg,LASCO/val2014/COCO_val2014_000000089430.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,voyage_multimodal_35,1,0,0,0,2,11,45,true,false,false,false,false,false,false,
lasco,composition_required,true,11715,The room is not neat,The room is not neat,LASCO/val2014/COCO_val2014_000000254022.jpg,LASCO/val2014/COCO_val2014_000000284589.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gme_qwen2vl_retriever_2,gemini_embedding_2,4,0,0,0,4,36,25,true,false,false,false,false,false,false,
lasco,composition_required,true,11749,Change the logos on the windows in the background,Change the logos on the windows in the background,LASCO/val2014/COCO_val2014_000000161202.jpg,LASCO/val2014/COCO_val2014_000000162114.jpg,composition_required,composition_required,multimodal_needed,mmembed,voyage_multimodal_35,qwen3vl8b_vllm,5,0,0,0,6,270,15,true,false,false,false,false,false,false,
lasco,composition_required,true,12165,The shirt is red and blue,The shirt is red and blue,LASCO/val2014/COCO_val2014_000000525682.jpg,LASCO/val2014/COCO_val2014_000000133933.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,1,0,0,0,9,450,27,true,false,false,false,false,false,false,
lasco,composition_required,true,12234,The animal in the photo is a dog,The animal in the photo is a dog,LASCO/val2014/COCO_val2014_000000077118.jpg,LASCO/val2014/COCO_val2014_000000141538.jpg,composition_required,composition_required,multimodal_needed,mmembed,qwen3vl2b_vllm,e5_omni,2,0,0,0,4,297,29,true,false,false,false,false,false,false,
lasco,composition_required,true,12408,It is currently 12:00,It is currently 12:00,LASCO/val2014/COCO_val2014_000000496102.jpg,LASCO/val2014/COCO_val2014_000000040711.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl2b_vllm,qwen3vl8b_vllm,1,0,0,0,10,132,19,true,false,false,false,false,false,false,
lasco,composition_required,true,12528,There is one light on the fixture in the corner,There is one light on the fixture in the corner,LASCO/val2014/COCO_val2014_000000047769.jpg,LASCO/val2014/COCO_val2014_000000568041.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,gme_qwen2vl_retriever_2,gemini_embedding_2,4,0,0,0,2,17,82,true,false,false,false,false,false,false,
lasco,composition_required,true,12762,This is an office,This is an office,LASCO/val2014/COCO_val2014_000000111062.jpg,LASCO/val2014/COCO_val2014_000000388707.jpg,composition_required,composition_required,multimodal_needed,mmembed,voyage_multimodal_35,gemini_embedding_2,1,0,0,0,5,52,21,true,false,false,false,false,false,false,
lasco,composition_required,true,12861,A spoon is shown,A spoon is shown,LASCO/val2014/COCO_val2014_000000311846.jpg,LASCO/val2014/COCO_val2014_000000323291.jpg,composition_required,composition_required,multimodal_needed,e5_omni,e5_omni,e5_omni,1,0,0,0,10,78,31,true,false,false,false,false,false,false,
lasco,composition_required,true,12880,The cake should be blue and white.,The cake should be blue and white.,LASCO/val2014/COCO_val2014_000000193332.jpg,LASCO/val2014/COCO_val2014_000000350679.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,,2,0,0,0,3,12,20,true,false,false,false,false,false,false,aggregate multimodal includes similar image as target image
lasco,composition_required,true,12923,The cat should be standing under the lamp.,The cat should be standing under the lamp.,LASCO/val2014/COCO_val2014_000000201348.jpg,LASCO/val2014/COCO_val2014_000000257036.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,voyage_multimodal_35,gme_qwen2vl_retriever_2,2,0,0,0,8,12,17,true,false,false,false,false,false,false,
lasco,composition_required,true,12934,There are too many fence posts in the photo,There are too many fence posts in the photo,LASCO/val2014/COCO_val2014_000000433499.jpg,LASCO/val2014/COCO_val2014_000000489346.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl8b_vllm,rzen_embed,4,0,0,0,2,84,80,true,false,false,false,false,false,false,
lasco,composition_required,true,12985,He is playing baseball,He is playing baseball,LASCO/val2014/COCO_val2014_000000568333.jpg,LASCO/val2014/COCO_val2014_000000075884.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,rzen_embed,e5_omni,1,0,0,0,9,42,52,true,false,false,false,false,false,false,
lasco,composition_required,true,12989,The mugs on the table are white,The mugs on the table are white,LASCO/val2014/COCO_val2014_000000290698.jpg,LASCO/val2014/COCO_val2014_000000345559.jpg,composition_required,composition_required,multimodal_needed,mmembed,lamra,,1,0,0,0,9,341,31,true,false,false,false,false,false,false,
lasco,composition_required,true,12992,the terrain is not rugged,the terrain is not rugged,LASCO/val2014/COCO_val2014_000000536292.jpg,LASCO/val2014/COCO_val2014_000000111180.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,gemini_embedding_2,,1,0,0,0,4,71,27,true,false,false,false,false,false,false,
lasco,composition_required,true,12999,There are two real life creatures,There are two real life creatures,LASCO/val2014/COCO_val2014_000000278184.jpg,LASCO/val2014/COCO_val2014_000000177529.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,rzen_embed,gemini_embedding_2,1,0,0,0,10,34,12,true,false,false,false,false,false,false,
lasco,composition_required,true,13105,The player wears a red hat,The player wears a red hat,LASCO/val2014/COCO_val2014_000000559474.jpg,LASCO/val2014/COCO_val2014_000000448175.jpg,composition_required,composition_required,multimodal_needed,mmembed,rzen_embed,qwen3vl2b_vllm,3,0,0,0,1,15,45,true,false,false,false,false,false,false,
lasco,composition_required,true,13203,There are two giraffes,There are two giraffes,LASCO/val2014/COCO_val2014_000000268044.jpg,LASCO/val2014/COCO_val2014_000000172553.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,rzen_embed,rzen_embed,3,0,0,0,4,31,13,true,false,false,false,false,false,false,
lasco,composition_required,true,13224,Change the number on the batter's shirt to 15,Change the number on the batter's shirt to 15,LASCO/val2014/COCO_val2014_000000193108.jpg,LASCO/val2014/COCO_val2014_000000396167.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,rzen_embed,rzen_embed,1,0,0,0,2,14,22,true,false,false,false,false,false,false,
lasco,composition_required,true,13292,It is not foggy,It is not foggy,LASCO/val2014/COCO_val2014_000000389378.jpg,LASCO/val2014/COCO_val2014_000000257407.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,lamra,e5_omni,1,0,0,0,9,291,26,true,false,false,false,false,false,false,
lasco,composition_required,true,13362,The man is playing tennis,The man is playing tennis,LASCO/val2014/COCO_val2014_000000095770.jpg,LASCO/val2014/COCO_val2014_000000130849.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,voyage_multimodal_35,1,0,0,0,4,15,871,true,false,false,false,false,false,false,
lasco,composition_required,true,13427,There are three pictures on the wall,There are three pictures on the wall,LASCO/val2014/COCO_val2014_000000366141.jpg,LASCO/val2014/COCO_val2014_000000569900.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,qwen3vl8b_vllm,vlm2vec_v2,2,0,0,0,2,108,23,true,false,false,false,false,false,false,
lasco,composition_required,true,13640,This is a game of baseball,This is a game of baseball,LASCO/val2014/COCO_val2014_000000560819.jpg,LASCO/val2014/COCO_val2014_000000229468.jpg,composition_required,composition_required,multimodal_needed,mmembed,mmembed,qwen3vl8b_vllm,1,0,0,0,9,23,789,true,false,false,false,false,false,false,
lasco,composition_required,true,13714,There is one toilet brush,There is one toilet brush,LASCO/val2014/COCO_val2014_000000285421.jpg,LASCO/val2014/COCO_val2014_000000564127.jpg,composition_required,composition_required,multimodal_needed,e5_omni,gemini_embedding_2,e5_omni,1,0,0,0,8,39,14,true,false,false,false,false,false,false,
lasco,composition_required,true,13879,There are two women in the restaurant,There are two women in the restaurant,LASCO/val2014/COCO_val2014_000000031296.jpg,LASCO/val2014/COCO_val2014_000000386424.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,e5_omni,4,0,0,0,1,14,12,true,false,false,false,false,false,false,
lasco,composition_required,true,13898,Remove the person from the side of the road,Remove the person from the side of the road,LASCO/val2014/COCO_val2014_000000414385.jpg,LASCO/val2014/COCO_val2014_000000260433.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,mmembed,qwen3vl2b_vllm,2,0,0,0,6,538,14,true,false,false,false,false,false,false,
lasco,composition_required,true,14292,This is a hotel room,This is a hotel room,LASCO/val2014/COCO_val2014_000000141278.jpg,LASCO/val2014/COCO_val2014_000000442323.jpg,composition_required,composition_required,multimodal_needed,mmembed,mmembed,voyage_multimodal_35,2,0,0,0,3,21,135,true,false,false,false,false,false,false,
lasco,composition_required,true,14298,the blinds should be white,the blinds should be white,LASCO/val2014/COCO_val2014_000000478528.jpg,LASCO/val2014/COCO_val2014_000000419601.jpg,composition_required,composition_required,multimodal_needed,mmembed,lamra,e5_omni,3,0,0,0,5,17,17,true,false,false,false,false,false,false,
lasco,composition_required,true,14383,This giraffe is not in a zoo,This giraffe is not in a zoo,LASCO/val2014/COCO_val2014_000000065628.jpg,LASCO/val2014/COCO_val2014_000000276066.jpg,composition_required,composition_required,multimodal_needed,mmembed,mmembed,lamra,1,0,0,0,5,25,40,true,false,false,false,false,false,false,
lasco,composition_required,true,14407,The tablecloth has a floral pattern,The tablecloth has a floral pattern,LASCO/val2014/COCO_val2014_000000233238.jpg,LASCO/val2014/COCO_val2014_000000372654.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,e5_omni,e5_omni,1,0,0,0,9,26,26,true,false,false,false,false,false,false,
lasco,composition_required,true,14455,Replace large metal object with a coffee pot,Replace large metal object with a coffee pot,LASCO/val2014/COCO_val2014_000000301837.jpg,LASCO/val2014/COCO_val2014_000000213091.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,rzen_embed,e5_omni,2,0,0,0,2,63,30,true,false,false,false,false,false,false,
lasco,composition_required,true,14512,The animal is wearing a hat,The animal is wearing a hat,LASCO/val2014/COCO_val2014_000000222195.jpg,LASCO/val2014/COCO_val2014_000000475732.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,gme_qwen2vl_retriever_2,mmembed,4,0,0,0,5,20,59,true,false,false,false,false,false,false,
lasco,composition_required,true,14631,The baby is eating a hot dog,The baby is eating a hot dog,LASCO/val2014/COCO_val2014_000000462006.jpg,LASCO/val2014/COCO_val2014_000000388974.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,lamra,vlm2vec_v2,2,0,0,0,4,25,49,true,false,false,false,false,false,false,
lasco,composition_required,true,14646,The dog should have a blanket on his head,The dog should have a blanket on his head,LASCO/val2014/COCO_val2014_000000255134.jpg,LASCO/val2014/COCO_val2014_000000367082.jpg,composition_required,composition_required,multimodal_needed,voyage_multimodal_35,rzen_embed,e5_omni,1,0,0,0,6,13,14,true,false,false,false,false,false,false,
lasco,composition_required,true,14793,There are rocks on the tracks,There are rocks on the tracks,LASCO/val2014/COCO_val2014_000000338220.jpg,LASCO/val2014/COCO_val2014_000000450324.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,mmembed,qwen3vl2b_vllm,3,0,0,0,2,12,30,true,false,false,false,false,false,false,
lasco,composition_required,true,14843,There are 4 people in the photo,There are 4 people in the photo,LASCO/val2014/COCO_val2014_000000242945.jpg,LASCO/val2014/COCO_val2014_000000053626.jpg,composition_required,composition_required,multimodal_needed,lamra,lamra_qwen25vl,,5,0,0,0,3,13,108,true,false,false,false,false,false,false,
lasco,composition_required,true,15412,The sign should be black and white,The sign should be black and white,LASCO/val2014/COCO_val2014_000000315846.jpg,LASCO/val2014/COCO_val2014_000000283147.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,voyage_multimodal_35,vlm2vec_v2,1,0,0,0,10,79,14,true,false,false,false,false,false,false,
lasco,composition_required,true,15416,Change the desert to cookies,Change the desert to cookies,LASCO/val2014/COCO_val2014_000000257941.jpg,LASCO/val2014/COCO_val2014_000000349489.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,rzen_embed,lamra_qwen25vl,8,0,0,0,2,12,25,true,false,false,false,false,false,false,
lasco,composition_required,true,15421,The boy is white.,The boy is white.,LASCO/val2014/COCO_val2014_000000443053.jpg,LASCO/val2014/COCO_val2014_000000278462.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,e5_omni,gme_qwen2vl_retriever_2,1,0,0,0,10,431,64,true,false,false,false,false,false,false,
lasco,composition_required,true,15430,There are newspapers on the far left side,There are newspapers on the far left side,LASCO/val2014/COCO_val2014_000000140203.jpg,LASCO/val2014/COCO_val2014_000000368559.jpg,composition_required,composition_required,multimodal_needed,mmembed,e5_omni,gemini_embedding_2,3,0,0,0,5,22,79,true,false,false,false,false,false,false,
lasco,composition_required,true,15459,Change the airplane to be in flight,Change the airplane to be in flight,LASCO/val2014/COCO_val2014_000000577783.jpg,LASCO/val2014/COCO_val2014_000000503292.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,voyage_multimodal_35,qwen3vl2b_vllm,10,0,0,0,4,287,14,true,false,false,false,false,false,false,
lasco,composition_required,true,15639,There are nine people in the photo,There are nine people in the photo,LASCO/val2014/COCO_val2014_000000537620.jpg,LASCO/val2014/COCO_val2014_000000107105.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl8b_vllm,1,0,0,0,7,747,48,true,false,false,false,false,false,false,
lasco,composition_required,true,15736,The houses should be gray,The houses should be gray,LASCO/val2014/COCO_val2014_000000090501.jpg,LASCO/val2014/COCO_val2014_000000388325.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,1,0,0,0,6,16,20,true,false,false,false,false,false,false,
lasco,composition_required,true,15928,You cannot buy ice cream here,You cannot buy ice cream here,LASCO/val2014/COCO_val2014_000000247840.jpg,LASCO/val2014/COCO_val2014_000000212072.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,mmembed,gemini_embedding_2,1,0,0,0,4,484,12,true,false,false,false,false,false,false,
lasco,composition_required,true,16029,Kites hang in the air,Kites hang in the air,LASCO/val2014/COCO_val2014_000000193122.jpg,LASCO/val2014/COCO_val2014_000000167598.jpg,composition_required,composition_required,multimodal_needed,mmembed,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,2,0,0,0,5,27,16,true,false,false,false,false,false,false,
lasco,composition_required,true,16056,Replace the orange carpet,Replace the orange carpet,LASCO/val2014/COCO_val2014_000000551334.jpg,LASCO/val2014/COCO_val2014_000000437618.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,qwen3vl2b_vllm,rzen_embed,3,0,0,0,3,132,19,true,false,false,false,false,false,false,
lasco,composition_required,true,16132,No sink in the picture,No sink in the picture,LASCO/val2014/COCO_val2014_000000005328.jpg,LASCO/val2014/COCO_val2014_000000186079.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,e5_omni,voyage_multimodal_35,1,0,0,0,6,339,58,true,false,false,false,false,false,false,
lasco,composition_required,true,16229,the animals need to be elephants,the animals need to be elephants,LASCO/val2014/COCO_val2014_000000266991.jpg,LASCO/val2014/COCO_val2014_000000286994.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl8b_vllm,vlm2vec_v2,1,0,0,0,7,27,80,true,false,false,false,false,false,false,
lasco,composition_required,true,16260,He has blue eyes,He has blue eyes,LASCO/val2014/COCO_val2014_000000271997.jpg,LASCO/val2014/COCO_val2014_000000562347.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,qwen3vl8b_vllm,1,0,0,0,3,13,48,true,false,false,false,false,false,false,
lasco,composition_required,true,16312,The vendor is not outdoors,The vendor is not outdoors,LASCO/val2014/COCO_val2014_000000292170.jpg,LASCO/val2014/COCO_val2014_000000186709.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,voyage_multimodal_35,gme_qwen2vl_retriever_2,1,0,0,0,7,215,26,true,false,false,false,false,false,false,
lasco,composition_required,true,16378,There is an elephant in the picture,There is an elephant in the picture,LASCO/val2014/COCO_val2014_000000397903.jpg,LASCO/val2014/COCO_val2014_000000111789.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,gemini_embedding_2,voyage_multimodal_35,5,0,0,0,2,24,57,true,false,false,false,false,false,false,
lasco,composition_required,true,16510,The containers should be sitting on granite.,The containers should be sitting on granite.,LASCO/val2014/COCO_val2014_000000567898.jpg,LASCO/val2014/COCO_val2014_000000364399.jpg,composition_required,composition_required,multimodal_needed,e5_omni,gemini_embedding_2,gemini_embedding_2,2,0,0,0,9,30,11,true,false,false,false,false,false,false,
lasco,composition_required,true,16558,There is something in the background,There is something in the background,LASCO/val2014/COCO_val2014_000000557564.jpg,LASCO/val2014/COCO_val2014_000000118097.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,qwen3vl2b_vllm,lamra,2,0,0,0,6,29,22,true,false,false,false,false,false,false,
lasco,composition_required,true,16560,There are three lights hanging from the ceiling,There are three lights hanging from the ceiling,LASCO/val2014/COCO_val2014_000000107516.jpg,LASCO/val2014/COCO_val2014_000000460378.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,mmembed,voyage_multimodal_35,5,0,0,0,3,28,12,true,false,false,false,false,false,false,
