query_idx,query_id,aggregate_label,aggregate_detail_label,legacy_category,query_text,query_image_ref,primary_pos_cand_id,rank_multimodal,rank_text_only,rank_image_only,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal
6374,,unresolved,unresolved,multimodal_needed,The cat is not outside,val2014/COCO_val2014_000000067122.jpg,lasco_img_36942,328,91,764,gemini_embedding_2,lamra_qwen25vl,gme_qwen2vl_retriever_2,0,0,0,0
6376,,unresolved,unresolved,multimodal_needed,The man's mouth is not open,val2014/COCO_val2014_000000265719.jpg,lasco_img_28702,221,24,592,mmembed,lamra,vlm2vec_v2,0,0,0,0
6378,,unresolved,unresolved,multimodal_needed,The picture was taken at a house,val2014/COCO_val2014_000000534041.jpg,lasco_img_336431,182,1558,228,mmembed,vlm2vec_v2,gemini_embedding_2,0,0,0,0
6379,,unresolved,unresolved,multimodal_needed,Put leaves on the tree,val2014/COCO_val2014_000000224238.jpg,lasco_img_283495,1108,15,4045,gme_qwen2vl_retriever_2,rzen_embed,e5_omni,0,0,0,0
6381,,unresolved,unresolved,multimodal_needed,There is a pocket on his shirt,val2014/COCO_val2014_000000270908.jpg,lasco_img_346965,16,47,6721,qwen3vl2b_vllm,voyage_multimodal_35,qwen3vl2b_vllm,0,0,0,0
6385,,composition_required,composition_required,multimodal_needed,The seat is up,val2014/COCO_val2014_000000002388.jpg,lasco_img_82363,2,39,26,lamra,e5_omni,lamra_qwen25vl,2,0,0,0
6387,,unresolved,unresolved,multimodal_needed,The woman is laughing,val2014/COCO_val2014_000000044621.jpg,lasco_img_552945,291,930,869,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,lamra_qwen25vl,0,0,0,0
6391,,unresolved,unresolved,multimodal_needed,This is not food,val2014/COCO_val2014_000000385029.jpg,lasco_img_50443,3574,2549,7949,gemini_embedding_2,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
6392,,unresolved,unresolved,multimodal_needed,People are riding the bus here,val2014/COCO_val2014_000000227049.jpg,lasco_img_269632,25,17,298,voyage_multimodal_35,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
6393,,unresolved,unresolved,multimodal_needed,This is in Florida,val2014/COCO_val2014_000000439854.jpg,lasco_img_425644,289,65,1919,rzen_embed,rzen_embed,vlm2vec_v2,0,0,0,0
6394,,unresolved,unresolved,multimodal_needed,The girl is not eating,val2014/COCO_val2014_000000160913.jpg,lasco_img_157053,92,81,37,gme_qwen2vl_retriever_2,mmembed,gemini_embedding_2,0,0,0,0
6395,,unresolved,unresolved,multimodal_needed,The person in green is not a teacher,val2014/COCO_val2014_000000538741.jpg,lasco_img_164835,68,958,160,gemini_embedding_2,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
6396,,unresolved,unresolved,multimodal_needed,The name of the cake is at the top,val2014/COCO_val2014_000000211707.jpg,lasco_img_565941,401,122,2327,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,mmembed,0,0,0,0
6397,,unresolved,unresolved,multimodal_needed,Change the color of the car in the picture to white,val2014/COCO_val2014_000000064390.jpg,lasco_img_301376,21,36,19,e5_omni,e5_omni,rzen_embed,0,0,0,0
6399,,unresolved,unresolved,multimodal_needed,The man should be holding glass,val2014/COCO_val2014_000000403500.jpg,lasco_img_407822,254,55,943,lamra,rzen_embed,voyage_multimodal_35,0,0,0,0
6401,,unresolved,unresolved,multimodal_needed,The animals are not fenced in,val2014/COCO_val2014_000000268729.jpg,lasco_img_75479,255,347,162,mmembed,mmembed,gme_qwen2vl_retriever_2,0,0,0,0
6402,,unresolved,unresolved,multimodal_needed,It is warm outside,val2014/COCO_val2014_000000288923.jpg,lasco_img_528729,105,5305,121,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,,0,0,0,0
6403,,unresolved,unresolved,multimodal_needed,Change the weather to be sunny,val2014/COCO_val2014_000000396338.jpg,lasco_img_50238,183,4919,216,lamra_qwen25vl,,lamra_qwen25vl,0,0,0,0
6404,,unresolved,unresolved,multimodal_needed,They are walking,val2014/COCO_val2014_000000272110.jpg,lasco_img_208408,1176,886,1536,gemini_embedding_2,mmembed,gemini_embedding_2,0,0,0,0
6405,,unresolved,unresolved,multimodal_needed,The giraffes are eating on the grass,val2014/COCO_val2014_000000018874.jpg,lasco_img_575209,13,31,80,qwen3vl2b_vllm,e5_omni,mmembed,0,0,0,0
6406,,unresolved,unresolved,multimodal_needed,Only one person should be skiing,val2014/COCO_val2014_000000384666.jpg,lasco_img_313166,99,80,180,mmembed,vlm2vec_v2,mmembed,0,0,0,0
6407,,unresolved,unresolved,multimodal_needed,The picture was taken at noon.,val2014/COCO_val2014_000000042135.jpg,lasco_img_504580,225,830,259,e5_omni,e5_omni,e5_omni,0,0,0,0
6410,,unresolved,unresolved,multimodal_needed,The trash can is white,val2014/COCO_val2014_000000476299.jpg,lasco_img_195897,100,46,24,vlm2vec_v2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
6411,,unresolved,unresolved,multimodal_needed,The most likely referee for this game is the person who is white,val2014/COCO_val2014_000000248703.jpg,lasco_img_300903,165,146,150,gemini_embedding_2,lamra,e5_omni,0,0,0,0
6413,,unresolved,unresolved,multimodal_needed,There is one lamp,val2014/COCO_val2014_000000136181.jpg,lasco_img_173640,27,164,52,qwen3vl2b_vllm,qwen3vl2b_vllm,,0,0,0,0
6414,,unresolved,unresolved,multimodal_needed,Dry the animal off,val2014/COCO_val2014_000000442791.jpg,lasco_img_519112,12,70,31,vlm2vec_v2,mmembed,vlm2vec_v2,0,0,0,0
6416,,unresolved,unresolved,multimodal_needed,The cats name is Misty,val2014/COCO_val2014_000000041848.jpg,lasco_img_523174,138,142,421,voyage_multimodal_35,gme_qwen2vl_retriever_2,,0,0,0,0
6418,,unresolved,unresolved,multimodal_needed,Add zebras to the field,val2014/COCO_val2014_000000224848.jpg,lasco_img_65088,283,334,109,gemini_embedding_2,voyage_multimodal_35,gemini_embedding_2,0,0,0,0
6419,,unresolved,unresolved,multimodal_needed,We need ties with polka dots,val2014/COCO_val2014_000000338327.jpg,lasco_img_100215,215,817,285,rzen_embed,vlm2vec_v2,e5_omni,0,0,0,0
6421,,unresolved,unresolved,multimodal_needed,This giraffe is an adult,val2014/COCO_val2014_000000195172.jpg,lasco_img_548296,12,11,16,mmembed,e5_omni,mmembed,0,0,0,0
6422,,unresolved,unresolved,multimodal_needed,The man's shirt is a light gray,val2014/COCO_val2014_000000113720.jpg,lasco_img_154877,79,2303,143,rzen_embed,lamra_qwen25vl,lamra,0,0,0,0
6424,,unresolved,unresolved,multimodal_needed,Change animal to a horse,val2014/COCO_val2014_000000030423.jpg,lasco_img_379977,18,21,2293,rzen_embed,mmembed,vlm2vec_v2,0,0,0,0
6425,,unresolved,unresolved,multimodal_needed,The bike helmet should be on the head,val2014/COCO_val2014_000000269784.jpg,lasco_img_314515,1265,233,2795,lamra,lamra,mmembed,0,0,0,0
6426,,unresolved,unresolved,multimodal_needed,The man is in the water,val2014/COCO_val2014_000000248252.jpg,lasco_img_60529,24,34,122,gme_qwen2vl_retriever_2,lamra_qwen25vl,qwen3vl8b_vllm,0,0,0,0
6427,,unresolved,unresolved,multimodal_needed,The players are holding a bat in their hands,val2014/COCO_val2014_000000273493.jpg,lasco_img_291346,352,24,432,voyage_multimodal_35,gemini_embedding_2,e5_omni,0,0,0,0
6428,,unresolved,unresolved,multimodal_needed,The item is small,val2014/COCO_val2014_000000077811.jpg,lasco_img_27717,149,1574,76,mmembed,gme_qwen2vl_retriever_2,vlm2vec_v2,0,0,0,0
6429,,unresolved,unresolved,multimodal_needed,The picture should not be signed,val2014/COCO_val2014_000000187795.jpg,lasco_img_409603,1468,1342,1569,qwen3vl8b_vllm,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
6431,,unresolved,unresolved,multimodal_needed,This object is not a representation of a real animal,val2014/COCO_val2014_000000038294.jpg,lasco_img_313420,70,137,48,mmembed,gemini_embedding_2,mmembed,0,0,0,0
6432,,unresolved,unresolved,multimodal_needed,The transportation in the picture are a bus and a car,val2014/COCO_val2014_000000223905.jpg,lasco_img_531163,36,57,942,mmembed,mmembed,vlm2vec_v2,0,0,0,0
6435,,unresolved,unresolved,multimodal_needed,The person's shoes should be white.,val2014/COCO_val2014_000000298736.jpg,lasco_img_114055,40,576,34,qwen3vl8b_vllm,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
6436,,unresolved,unresolved,multimodal_needed,You can not get a tooth pulled by a doctor working on this street,val2014/COCO_val2014_000000444703.jpg,lasco_img_89999,74,16,233,vlm2vec_v2,vlm2vec_v2,e5_omni,0,0,0,0
6437,,unresolved,unresolved,multimodal_needed,"In this picture, there are zero surfboards.",val2014/COCO_val2014_000000549335.jpg,lasco_img_201993,363,73,1293,mmembed,rzen_embed,rzen_embed,0,0,0,0
6438,,unresolved,unresolved,multimodal_needed,This cannot be at an air show,val2014/COCO_val2014_000000315191.jpg,lasco_img_58194,106,223,107,e5_omni,e5_omni,e5_omni,0,0,0,0
6439,,unresolved,unresolved,multimodal_needed,The vehicle in front of the building is a truck,val2014/COCO_val2014_000000316332.jpg,lasco_img_499618,45,26,723,lamra,vlm2vec_v2,qwen3vl2b_vllm,0,0,0,0
6440,,unresolved,unresolved,multimodal_needed,Make the man wear a helmet,val2014/COCO_val2014_000000255004.jpg,lasco_img_356623,67,68,37,e5_omni,lamra,rzen_embed,0,0,0,0
6441,,unresolved,unresolved,multimodal_needed,Soda is being advertised in the ad behind the train,val2014/COCO_val2014_000000029253.jpg,lasco_img_125375,44,119,58,lamra_qwen25vl,lamra_qwen25vl,lamra_qwen25vl,0,0,0,0
6442,,unresolved,unresolved,multimodal_needed,This sport is tennis,val2014/COCO_val2014_000000543620.jpg,lasco_img_395665,451,85,1046,qwen3vl2b_vllm,voyage_multimodal_35,voyage_multimodal_35,0,0,0,0
6443,,unresolved,unresolved,multimodal_needed,The people are posing,val2014/COCO_val2014_000000447465.jpg,lasco_img_5193,630,34,1440,rzen_embed,gme_qwen2vl_retriever_2,,0,0,0,0
6444,,unresolved,unresolved,multimodal_needed,This is indoors,val2014/COCO_val2014_000000174371.jpg,lasco_img_324419,2937,119,4929,gemini_embedding_2,lamra_qwen25vl,,0,0,0,0
6445,,unresolved,unresolved,multimodal_needed,The traffic is flowing smoothly on the highway,val2014/COCO_val2014_000000247369.jpg,lasco_img_314907,104,90,173,e5_omni,gme_qwen2vl_retriever_2,e5_omni,0,0,0,0
6446,,unresolved,unresolved,multimodal_needed,The animal colors should be brown,val2014/COCO_val2014_000000192685.jpg,lasco_img_581929,91,91,114,e5_omni,qwen3vl8b_vllm,e5_omni,0,0,0,0
6447,,unresolved,unresolved,multimodal_needed,There is only one kind of apple,val2014/COCO_val2014_000000381109.jpg,lasco_img_280891,92,152,132,rzen_embed,gme_qwen2vl_retriever_2,rzen_embed,0,0,0,0
6448,,unresolved,unresolved,multimodal_needed,Make the 0 snowboards visible,val2014/COCO_val2014_000000355552.jpg,lasco_img_52661,3196,4426,3039,,mmembed,vlm2vec_v2,0,0,0,0
6450,,unresolved,unresolved,multimodal_needed,This isn't a camera,val2014/COCO_val2014_000000118034.jpg,lasco_img_79721,20,32,30,voyage_multimodal_35,,mmembed,0,0,0,0
6451,,unresolved,unresolved,multimodal_needed,Add two teddy bears to the image,val2014/COCO_val2014_000000132992.jpg,lasco_img_525988,61,24,51,gme_qwen2vl_retriever_2,vlm2vec_v2,mmembed,0,0,0,0
6454,,unresolved,unresolved,multimodal_needed,"Unfortunately, there is no taxi in this picture",val2014/COCO_val2014_000000575823.jpg,lasco_img_449638,24,1104,25,,qwen3vl2b_vllm,,0,0,0,0
6455,,unresolved,unresolved,multimodal_needed,The curb is white,val2014/COCO_val2014_000000435444.jpg,lasco_img_38540,1104,3059,1385,mmembed,gme_qwen2vl_retriever_2,,0,0,0,0
6456,,unresolved,unresolved,multimodal_needed,The boy is not formally dressed,val2014/COCO_val2014_000000283055.jpg,lasco_img_360182,13,49,35,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
6459,,composition_required,composition_required,multimodal_needed,It is not sunny out.,val2014/COCO_val2014_000000076962.jpg,lasco_img_211487,2,108,14,gemini_embedding_2,gemini_embedding_2,,1,0,0,0
6460,,unresolved,unresolved,multimodal_needed,The lights should be off,val2014/COCO_val2014_000000056127.jpg,lasco_img_326082,791,272,665,e5_omni,qwen3vl8b_vllm,e5_omni,0,0,0,0
6462,,composition_required,composition_required,multimodal_needed,This dog should be a labrador,val2014/COCO_val2014_000000341006.jpg,lasco_img_420914,7,12,112,gemini_embedding_2,qwen3vl8b_vllm,lamra,1,0,0,0
6464,,unresolved,unresolved,multimodal_needed,Change the yellow object the man is holding to a bag,val2014/COCO_val2014_000000543895.jpg,lasco_img_577932,66,1796,100,qwen3vl8b_vllm,lamra_qwen25vl,qwen3vl8b_vllm,0,0,0,0
6466,,unresolved,unresolved,multimodal_needed,Find a building they are standing in front of,val2014/COCO_val2014_000000468866.jpg,lasco_img_412440,301,3056,167,gme_qwen2vl_retriever_2,rzen_embed,gme_qwen2vl_retriever_2,0,0,0,0
6468,,unresolved,unresolved,multimodal_needed,For safety reasons,val2014/COCO_val2014_000000015908.jpg,lasco_img_39731,80,844,67,lamra,e5_omni,vlm2vec_v2,0,0,0,0
6471,,unresolved,unresolved,multimodal_needed,These horses are not being trained,val2014/COCO_val2014_000000499591.jpg,lasco_img_302206,79,235,48,gme_qwen2vl_retriever_2,voyage_multimodal_35,gme_qwen2vl_retriever_2,0,0,0,0
6472,,unresolved,unresolved,multimodal_needed,This person should be on the floor,val2014/COCO_val2014_000000222118.jpg,lasco_img_262738,1579,1859,2747,vlm2vec_v2,qwen3vl2b_vllm,qwen3vl8b_vllm,0,0,0,0
6473,,composition_required,composition_required,multimodal_needed,The boy will not fall off,val2014/COCO_val2014_000000176519.jpg,lasco_img_427762,10,337,20,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,1,0,0,0
6474,,unresolved,unresolved,multimodal_needed,There is no water,val2014/COCO_val2014_000000088815.jpg,lasco_img_154520,1073,3497,896,lamra_qwen25vl,e5_omni,e5_omni,0,0,0,0
6476,,unresolved,unresolved,multimodal_needed,The woman is wearing a hat.,val2014/COCO_val2014_000000246629.jpg,lasco_img_408363,1691,1663,1332,voyage_multimodal_35,qwen3vl2b_vllm,qwen3vl2b_vllm,0,0,0,0
6478,,unresolved,unresolved,multimodal_needed,The bear is not sitting on a rock,val2014/COCO_val2014_000000411436.jpg,lasco_img_66087,17,15,42,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
6479,,unresolved,unresolved,multimodal_needed,.,val2014/COCO_val2014_000000018366.jpg,lasco_img_173797,120,5925,49,,qwen3vl8b_vllm,gemini_embedding_2,0,0,0,0
6480,,unresolved,unresolved,multimodal_needed,This is a fence,val2014/COCO_val2014_000000107853.jpg,lasco_img_572349,828,784,1183,qwen3vl2b_vllm,mmembed,,0,0,0,0
6481,,unresolved,unresolved,multimodal_needed,This is not a double decker bus,val2014/COCO_val2014_000000185941.jpg,lasco_img_227893,197,193,194,,gemini_embedding_2,,0,0,0,0
6482,,unresolved,unresolved,multimodal_needed,The umbrellas should be different,val2014/COCO_val2014_000000387506.jpg,lasco_img_283874,465,315,697,lamra_qwen25vl,qwen3vl2b_vllm,,0,0,0,0
6483,,unresolved,unresolved,multimodal_needed,Fix the broken windows on the train,val2014/COCO_val2014_000000437284.jpg,lasco_img_149731,31,13,134,lamra,e5_omni,lamra_qwen25vl,0,0,0,0
6485,,unresolved,unresolved,multimodal_needed,There are only two animals in the photo,val2014/COCO_val2014_000000368442.jpg,lasco_img_434735,191,304,329,voyage_multimodal_35,qwen3vl2b_vllm,lamra_qwen25vl,0,0,0,0
6488,,unresolved,unresolved,multimodal_needed,The man is holding a hand in his lap,val2014/COCO_val2014_000000375810.jpg,lasco_img_257971,601,755,471,lamra_qwen25vl,lamra_qwen25vl,e5_omni,0,0,0,0
6490,,unresolved,unresolved,multimodal_needed,It is 6:40 in this scene,val2014/COCO_val2014_000000006810.jpg,lasco_img_56036,683,1262,788,lamra_qwen25vl,lamra_qwen25vl,qwen3vl8b_vllm,0,0,0,0
6491,,unresolved,unresolved,multimodal_needed,It's nighttime,val2014/COCO_val2014_000000037149.jpg,lasco_img_232357,1014,2919,931,qwen3vl8b_vllm,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
6493,,unresolved,unresolved,multimodal_needed,The walls are white and blue,val2014/COCO_val2014_000000396461.jpg,lasco_img_213978,168,23,824,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
6496,,composition_required,composition_required,multimodal_needed,The meal has started,val2014/COCO_val2014_000000250766.jpg,lasco_img_380089,8,11,22,vlm2vec_v2,e5_omni,e5_omni,2,0,0,0
6497,,unresolved,unresolved,multimodal_needed,There is no gas station in the picture,val2014/COCO_val2014_000000572825.jpg,lasco_img_212403,352,234,455,mmembed,mmembed,mmembed,0,0,0,0
6498,,unresolved,unresolved,multimodal_needed,this scene is supposed to look calm,val2014/COCO_val2014_000000563542.jpg,lasco_img_27371,2017,6619,1933,qwen3vl8b_vllm,,rzen_embed,0,0,0,0
6500,,unresolved,unresolved,multimodal_needed,No plates,val2014/COCO_val2014_000000202913.jpg,lasco_img_514901,83,435,111,e5_omni,lamra,e5_omni,0,0,0,0
6503,,unresolved,unresolved,multimodal_needed,These people are not on their devices all day,val2014/COCO_val2014_000000011099.jpg,lasco_img_126512,167,1172,191,rzen_embed,mmembed,lamra,0,0,0,0
6506,,unresolved,unresolved,multimodal_needed,There should not be any graffiti on the train,val2014/COCO_val2014_000000371638.jpg,lasco_img_456833,26,42,28,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
6507,,unresolved,unresolved,multimodal_needed,The umbrella on the right is yellow,val2014/COCO_val2014_000000274449.jpg,lasco_img_570624,37,101,20,e5_omni,qwen3vl8b_vllm,lamra_qwen25vl,0,0,0,0
6508,,unresolved,unresolved,multimodal_needed,These items are not vegetarian,val2014/COCO_val2014_000000202178.jpg,lasco_img_50829,775,104,810,,qwen3vl8b_vllm,,0,0,0,0
6509,,unresolved,unresolved,multimodal_needed,The computer should be turned on,val2014/COCO_val2014_000000227656.jpg,lasco_img_374333,94,193,34,qwen3vl8b_vllm,rzen_embed,qwen3vl2b_vllm,0,0,0,0
6510,,unresolved,unresolved,multimodal_needed,There are two people,val2014/COCO_val2014_000000253474.jpg,lasco_img_135155,50,317,80,e5_omni,gme_qwen2vl_retriever_2,e5_omni,0,0,0,0
6511,,unresolved,unresolved,multimodal_needed,Only one man has a red and black snowboard,val2014/COCO_val2014_000000129628.jpg,lasco_img_8771,50,20,68,voyage_multimodal_35,qwen3vl8b_vllm,qwen3vl8b_vllm,0,0,0,0
6513,,unresolved,unresolved,multimodal_needed,The man is wearing jeans.,val2014/COCO_val2014_000000321258.jpg,lasco_img_480470,2149,1932,2173,,qwen3vl8b_vllm,,0,0,0,0
6514,,unresolved,unresolved,multimodal_needed,The boxes are made of leather.,val2014/COCO_val2014_000000219723.jpg,lasco_img_387470,58,11,138,gemini_embedding_2,gme_qwen2vl_retriever_2,rzen_embed,0,0,0,0
6515,,unresolved,unresolved,multimodal_needed,The surfer on the right is falling,val2014/COCO_val2014_000000375469.jpg,lasco_img_255630,15,16,104,vlm2vec_v2,rzen_embed,voyage_multimodal_35,0,0,0,0
6516,,unresolved,unresolved,multimodal_needed,There is a toaster oven located on the counter,val2014/COCO_val2014_000000507958.jpg,lasco_img_389753,201,188,126,mmembed,voyage_multimodal_35,mmembed,0,0,0,0
6518,,unresolved,unresolved,multimodal_needed,The surfer is facing the right,val2014/COCO_val2014_000000109537.jpg,lasco_img_467580,193,169,178,vlm2vec_v2,e5_omni,mmembed,0,0,0,0
6519,,unresolved,unresolved,multimodal_needed,No road for bikes,val2014/COCO_val2014_000000127788.jpg,lasco_img_345507,38,831,12,e5_omni,voyage_multimodal_35,qwen3vl8b_vllm,0,0,0,0
6520,,unresolved,unresolved,multimodal_needed,This is a busy street,val2014/COCO_val2014_000000479727.jpg,lasco_img_572889,24,165,94,gemini_embedding_2,rzen_embed,gemini_embedding_2,0,0,0,0
6521,,unresolved,unresolved,multimodal_needed,The sport being played is baseball,val2014/COCO_val2014_000000024285.jpg,lasco_img_24553,834,136,1623,vlm2vec_v2,qwen3vl2b_vllm,,0,0,0,0
6522,,unresolved,unresolved,multimodal_needed,She is not posing like the statue,val2014/COCO_val2014_000000318566.jpg,lasco_img_513965,68,186,122,qwen3vl8b_vllm,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
6526,,unresolved,unresolved,multimodal_needed,Toilet seat is down,val2014/COCO_val2014_000000535643.jpg,lasco_img_397327,170,60,224,e5_omni,e5_omni,e5_omni,0,0,0,0
6527,,composition_required,composition_required,multimodal_needed,Change the colors of the toothbrush to blue and white.,val2014/COCO_val2014_000000175251.jpg,lasco_img_385320,10,15,24,lamra_qwen25vl,qwen3vl8b_vllm,lamra_qwen25vl,1,0,0,0
6529,,unresolved,unresolved,multimodal_needed,Only one motorcycle is pictured,val2014/COCO_val2014_000000332877.jpg,lasco_img_413822,200,349,141,,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,0,0,0,0
6530,,unresolved,unresolved,multimodal_needed,That is a seagull,val2014/COCO_val2014_000000173984.jpg,lasco_img_76261,455,118,182,gemini_embedding_2,vlm2vec_v2,gemini_embedding_2,0,0,0,0
6531,,unresolved,unresolved,multimodal_needed,The cake has been prepared as a dish in the picture,val2014/COCO_val2014_000000019036.jpg,lasco_img_236671,82,61,741,mmembed,qwen3vl2b_vllm,,0,0,0,0
6532,,unresolved,unresolved,multimodal_needed,Put a donut in the boy's mouth,val2014/COCO_val2014_000000037945.jpg,lasco_img_63804,69,19,1208,mmembed,mmembed,,0,0,0,0
6533,,unresolved,unresolved,multimodal_needed,The wind is blowing to the left.,val2014/COCO_val2014_000000061507.jpg,lasco_img_235093,21,107,107,gme_qwen2vl_retriever_2,qwen3vl2b_vllm,gme_qwen2vl_retriever_2,0,0,0,0
6536,,unresolved,unresolved,multimodal_needed,The sign should not be faded,val2014/COCO_val2014_000000082662.jpg,lasco_img_105291,42,513,19,,gemini_embedding_2,qwen3vl8b_vllm,0,0,0,0
6538,,unresolved,unresolved,multimodal_needed,The man is not outside,val2014/COCO_val2014_000000395462.jpg,lasco_img_416343,72,6742,73,rzen_embed,vlm2vec_v2,rzen_embed,0,0,0,0
6540,,unresolved,unresolved,multimodal_needed,The cup is half full with 0 fries in it,val2014/COCO_val2014_000000225603.jpg,lasco_img_378712,551,1619,2301,qwen3vl2b_vllm,gemini_embedding_2,qwen3vl8b_vllm,0,0,0,0
6544,,unresolved,unresolved,multimodal_needed,You won't get a ticket if you ignore the sign,val2014/COCO_val2014_000000266712.jpg,lasco_img_404338,776,1204,464,lamra_qwen25vl,gme_qwen2vl_retriever_2,lamra_qwen25vl,0,0,0,0
6547,,unresolved,unresolved,multimodal_needed,There are five people in the photo,val2014/COCO_val2014_000000439710.jpg,lasco_img_434494,906,219,2348,voyage_multimodal_35,mmembed,voyage_multimodal_35,0,0,0,0
6549,,unresolved,unresolved,multimodal_needed,The tallest trees in the background are oak,val2014/COCO_val2014_000000115571.jpg,lasco_img_111619,90,1969,90,gme_qwen2vl_retriever_2,rzen_embed,gme_qwen2vl_retriever_2,0,0,0,0
6550,,unresolved,unresolved,multimodal_needed,Do not put figurines on the table,val2014/COCO_val2014_000000526321.jpg,lasco_img_394715,354,246,393,mmembed,lamra_qwen25vl,mmembed,0,0,0,0
6551,,unresolved,unresolved,multimodal_needed,The color of the table that the basket is sitting on should be brown,val2014/COCO_val2014_000000128970.jpg,lasco_img_110999,83,29,174,rzen_embed,rzen_embed,rzen_embed,0,0,0,0
6554,,unresolved,unresolved,multimodal_needed,The photo is realistic,val2014/COCO_val2014_000000196799.jpg,lasco_img_435187,3559,15661,3431,,lamra,,0,0,0,0
6555,,unresolved,unresolved,multimodal_needed,This looks like a pizza,val2014/COCO_val2014_000000290819.jpg,lasco_img_193031,22,146,359,gemini_embedding_2,gemini_embedding_2,gemini_embedding_2,0,0,0,0
6556,,unresolved,unresolved,multimodal_needed,This meal is vegan,val2014/COCO_val2014_000000290819.jpg,lasco_img_192458,541,398,1470,gemini_embedding_2,rzen_embed,gemini_embedding_2,0,0,0,0
6557,,composition_required,composition_required,multimodal_needed,This is kitesurfing,val2014/COCO_val2014_000000491058.jpg,lasco_img_532481,8,12,1158,mmembed,lamra,e5_omni,2,0,0,0
6558,,unresolved,unresolved,multimodal_needed,Change the dog's spot color to white,val2014/COCO_val2014_000000426247.jpg,lasco_img_53289,33,21,30,qwen3vl2b_vllm,lamra_qwen25vl,vlm2vec_v2,0,0,0,0
6559,,unresolved,unresolved,multimodal_needed,There are some towels in the bathroom,val2014/COCO_val2014_000000388581.jpg,lasco_img_529069,56,125,67,mmembed,rzen_embed,mmembed,0,0,0,0
6562,,unresolved,unresolved,multimodal_needed,The zebras should be walking,val2014/COCO_val2014_000000447313.jpg,lasco_img_553447,114,16,162,gme_qwen2vl_retriever_2,vlm2vec_v2,lamra_qwen25vl,0,0,0,0
6563,,composition_required,composition_required,multimodal_needed,This room does not look neat and orderly to me,val2014/COCO_val2014_000000233236.jpg,lasco_img_222317,5,1761,16,vlm2vec_v2,qwen3vl2b_vllm,,1,0,0,0
6564,,composition_required,composition_required,multimodal_needed,Change the design on the mousepad to dkt,val2014/COCO_val2014_000000182755.jpg,lasco_img_351597,2,13,17,gemini_embedding_2,gemini_embedding_2,mmembed,3,0,0,0
6565,,unresolved,unresolved,multimodal_needed,the person is doing tricks with a frisbee,val2014/COCO_val2014_000000018519.jpg,lasco_img_529806,181,168,1028,gemini_embedding_2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
6566,,composition_required,composition_required,multimodal_needed,This sandwich is a ham sandwich.,val2014/COCO_val2014_000000276488.jpg,lasco_img_414236,9,12,14,mmembed,mmembed,gemini_embedding_2,1,0,0,0
6567,,unresolved,unresolved,multimodal_needed,The toilet is operational,val2014/COCO_val2014_000000116786.jpg,lasco_img_548485,310,446,308,mmembed,e5_omni,vlm2vec_v2,0,0,0,0
6569,,unresolved,unresolved,multimodal_needed,There are no skiers,val2014/COCO_val2014_000000427111.jpg,lasco_img_422807,821,3590,1114,e5_omni,lamra,e5_omni,0,0,0,0
6573,,unresolved,unresolved,multimodal_needed,The man is flying in an airplane,val2014/COCO_val2014_000000501237.jpg,lasco_img_214205,227,66,509,qwen3vl2b_vllm,qwen3vl2b_vllm,lamra_qwen25vl,0,0,0,0
6574,,unresolved,unresolved,multimodal_needed,There is one snowboarder,val2014/COCO_val2014_000000037689.jpg,lasco_img_137120,20,32,14,lamra,lamra,qwen3vl2b_vllm,0,0,0,0
6575,,unresolved,unresolved,multimodal_needed,The game being played in this scene is baseball,val2014/COCO_val2014_000000422522.jpg,lasco_img_49005,16,17,238,vlm2vec_v2,lamra,vlm2vec_v2,0,0,0,0
6576,,unresolved,unresolved,multimodal_needed,They have wetsuit pants on,val2014/COCO_val2014_000000446902.jpg,lasco_img_59743,46,37,306,vlm2vec_v2,qwen3vl8b_vllm,vlm2vec_v2,0,0,0,0
6579,,unresolved,unresolved,multimodal_needed,The man is next to the fence,val2014/COCO_val2014_000000550287.jpg,lasco_img_370413,151,517,593,gemini_embedding_2,qwen3vl2b_vllm,gemini_embedding_2,0,0,0,0
